Object,Neighbor,Distance
1,28,8.617977
1,40,12.319296
2,19,13.284327
2,29,6.546494
2,44,14.420014
2,50,13.3345585
3,6,12.295884
3,19,8.007174
3,26,5.9522915
3,27,8.842068
3,51,14.521848
4,13,14.366727
4,30,7.441757
4,42,12.615986
5,18,12.69837
5,38,12.26031
5,56,12.643856
6,21,11.302882
6,26,14.545525
6,27,8.575208
6,45,10.298145
7,10,6.4086504
7,11,14.507423
7,22,9.091155
7,31,7.455588
7,35,10.984585
7,57,14.264754
8,39,7.9440556
8,40,13.112894
9,23,11.895034
9,28,12.297163
9,32,6.4356713
9,55,13.808032
10,11,8.360166
10,22,14.950165
10,31,10.746856
10,35,5.8260813
10,58,13.6026945
11,25,11.339157
11,35,8.783663
11,58,13.958635
12,16,5.91995
12,25,9.390057
12,48,10.21859
12,49,13.212791
13,30,12.544189
13,33,9.234884
13,66,12.110028
14,18,10.626348
14,37,7.0442214
15,22,8.033586
15,31,14.664787
15,46,13.574202
16,48,11.22435
16,49,10.589745
17,24,8.294033
17,34,10.517581
17,47,8.684257
18,37,14.24004
18,56,14.744722
18,72,14.144039
19,26,7.1714883
19,27,14.239716
19,29,12.1683855
19,44,8.65152
19,51,12.710448
20,21,10.948255
20,46,9.6147785
20,69,12.500824
21,45,9.631465
21,69,13.384991
22,31,6.835563
22,57,12.882027
22,76,14.588006
23,32,10.63639
23,42,13.21864
23,61,14.552289
23,74,14.022616
24,36,14.628511
24,43,8.590284
24,47,9.689789
24,67,13.487876
25,48,12.273374
26,27,7.3578377
26,44,10.615391
26,51,8.571479
27,45,11.0658245
27,51,11.826157
27,52,11.1695795
28,32,13.948697
28,40,14.422971
28,54,11.510455
28,55,11.0857
28,84,13.891599
29,44,9.317674
29,50,8.517225
29,75,14.572692
29,77,12.933725
30,42,12.934018
30,53,8.06622
30,62,12.850741
30,66,10.865527
31,35,11.75372
31,57,7.312424
31,76,12.090211
31,81,12.853392
32,55,9.881603
32,61,10.705521
32,85,13.321486
33,36,10.36217
33,63,9.014591
33,66,11.932429
34,37,12.030297
34,47,10.991087
34,68,9.934898
35,57,13.249941
35,58,7.777135
36,43,11.831178
36,79,14.850413
37,64,11.008808
37,68,11.399178
38,50,13.095076
38,56,9.674196
38,65,8.425217
38,75,13.38011
39,40,8.072129
39,60,14.366276
39,70,8.893591
39,71,12.877629
39,83,14.134153
40,54,10.3569145
40,70,13.170825
40,71,8.037358
41,59,10.93864
42,53,14.615876
42,62,8.679733
42,74,10.466328
42,88,14.874138
43,47,10.47503
43,67,7.397551
43,79,11.479725
44,50,14.257676
44,51,8.789353
44,77,9.044834
45,52,8.341046
45,69,14.314487
46,69,10.719086
46,78,10.729866
47,67,8.656293
47,86,12.74139
48,49,7.09705
48,80,12.237893
48,82,9.659479
49,82,12.563814
49,101,14.113893
50,65,12.705165
50,75,6.1512475
50,77,11.633988
50,87,9.3116255
51,52,14.227882
51,77,12.80108
51,99,11.566006
51,114,13.97289
52,99,13.527154
53,62,9.215295
53,66,9.024508
53,88,11.233919
53,94,11.73197
54,55,13.2210865
54,71,6.8051405
54,84,7.199418
54,93,14.154177
55,61,12.629348
55,84,9.022395
55,85,8.374799
55,93,10.005388
56,65,10.641522
56,72,11.659322
56,90,11.698365
57,58,14.159337
57,76,7.3084
57,81,5.6800504
58,81,13.163334
58,91,14.153888
58,100,11.630965
59,108,11.172855
60,70,10.853338
60,83,5.147232
60,89,9.536011
60,105,12.186571
61,74,9.045482
61,85,7.959221
61,112,14.688461
61,117,13.845438
61,118,12.572514
62,74,10.331846
62,88,6.4092145
62,119,13.791569
63,66,9.535038
63,79,14.511363
63,95,8.930687
63,102,11.192357
64,68,13.199162
64,72,8.436564
64,96,14.8962755
64,97,10.178669
64,103,9.840164
65,75,9.024315
65,90,14.144512
65,113,13.808288
65,115,14.143742
65,122,13.046091
66,94,12.376871
67,79,12.054122
67,86,11.17783
67,106,10.793233
68,86,14.014109
68,96,8.648785
68,103,13.539502
69,107,12.109999
