Object,Neighbor,Distance
1,5,10.120092
1,6,14.355331
1,10,6.878276
1,14,14.606265
2,15,9.922508
2,20,14.553128
3,5,10.563475
3,18,10.789562
3,20,13.778328
4,7,13.242704
4,9,6.97944
4,11,6.2312546
4,17,11.019477
5,10,13.637511
5,18,9.457953
6,7,12.039812
6,10,11.8724
6,13,10.484101
6,14,8.352393
7,9,10.50221
7,13,7.8512244
8,22,14.993687
9,11,5.9946647
9,13,13.576579
9,17,6.201613
10,14,8.606612
11,17,5.776667
12,19,10.919955
12,23,11.373139
13,14,10.220511
14,29,14.040991
15,20,12.100127
15,27,13.594638
15,28,10.888013
16,19,8.180251
16,22,13.23406
17,26,13.273903
18,20,11.863089
18,24,7.9922147
18,25,11.793525
19,23,13.415058
19,31,11.6303215
20,24,12.645023
20,25,8.065374
20,27,9.567088
21,23,7.516203
23,31,12.847
24,25,7.1705246
24,27,14.698626
24,32,9.938102
24,38,10.384198
25,27,7.559515
25,32,7.191908
25,36,13.116685
25,38,11.639369
26,30,13.373059
26,34,8.441878
27,28,9.585358
27,32,9.964172
27,36,8.065673
28,33,8.456534
28,36,11.231909
29,30,9.102412
29,37,11.208787
29,40,11.38545
30,34,9.183941
30,40,12.427863
30,49,13.811046
31,35,12.176852
31,39,12.290023
31,41,14.918773
31,50,14.746146
32,36,10.224353
32,38,6.043118
32,42,14.091621
32,45,13.462591
32,51,13.763653
33,36,12.816049
33,43,9.111191
34,44,10.052329
34,49,14.835185
35,41,7.165365
35,52,14.265682
36,43,11.780515
36,45,8.780665
37,40,9.643305
37,42,13.493769
37,46,10.052474
38,42,8.406529
38,51,11.999434
39,48,9.696758
40,46,9.340778
40,49,10.997809
40,55,11.100213
41,50,10.036965
41,52,7.462519
42,46,11.685538
42,51,10.745687
42,58,14.178644
43,45,11.314506
44,47,8.365967
45,51,9.257391
45,57,13.915163
45,60,13.5968485
46,55,9.310882
46,56,9.389729
46,58,13.351969
48,53,12.898892
48,54,8.055739
48,59,14.795562
49,55,11.430569
50,52,11.671686
50,62,11.868176
51,57,11.425612
51,64,14.605219
53,54,6.969542
53,63,11.128133
54,63,11.018176
55,56,7.215733
55,66,11.243633
56,58,8.155127
56,65,10.648031
56,66,13.101803
57,60,9.357916
57,64,7.021428
58,64,13.20397
58,65,10.719376
59,62,8.832973
59,74,13.651239
60,61,10.0768585
60,76,14.861586
61,73,12.185855
63,67,9.908368
64,77,12.468306
65,66,13.326746
65,77,14.584581
66,68,13.603749
66,70,8.92255
66,78,14.400034
68,69,9.748483
68,70,7.193426
68,79,13.312727
69,70,14.966931
69,72,9.32832
69,79,11.443521
69,83,14.94375
70,78,9.014465
70,79,12.340503
71,73,11.336003
71,75,13.717556
71,82,13.380029
72,83,10.469549
73,76,12.970849
73,82,11.409752
73,85,13.763256
73,87,13.340717
75,89,12.322741
76,81,8.728591
76,85,10.887137
78,79,10.62437
78,88,14.33017
78,96,14.425059
79,83,11.213907
79,88,8.935918
80,84,13.058741
81,85,8.322732
81,94,10.281753
81,97,13.47165
82,85,13.528011
82,87,7.6050997
82,95,9.5357485
82,97,14.26056
83,88,10.310912
84,90,8.391464
85,87,6.9196897
85,94,13.397382
85,97,7.5041685
86,89,12.883574
86,90,9.852349
86,98,8.841788
87,95,11.515923
87,97,6.941924
87,104,13.61426
88,99,7.7793117
89,107,12.722911
90,98,7.555741
90,106,14.700954
91,93,9.68536
91,94,13.600408
91,100,11.74115
92,101,7.4495077
92,102,13.680902
92,105,12.696434
93,100,5.7837896
93,111,14.116254
94,97,12.473175
95,97,14.613708
95,104,9.277323
95,110,11.336774
96,99,14.243166
96,108,10.292839
96,109,12.578872
97,104,11.732259
98,106,14.101288
99,109,11.093379
99,113,13.326775
100,111,8.729872
100,116,14.88381
101,102,8.253566
101,105,11.271757
101,112,12.003095
102,103,7.900441
102,114,11.822587
103,106,7.658468
103,114,11.149805
104,110,9.7288065
104,117,11.012674
105,112,7.226828
105,118,11.249322
105,120,14.401507
106,114,13.131616
106,127,14.829289
107,110,13.474717
107,115,9.087227
108,109,9.512814
108,116,10.562322
109,113,12.733712
110,115,12.967188
110,117,7.6043367
110,126,12.808394
111,116,11.046478
111,122,14.254674
111,124,11.589604
112,118,9.7725725
112,120,8.04649
112,121,12.822102
113,119,9.786236
