Object,Neighbor,Distance
1,7,9.610581
1,12,7.1210246
2,3,7.223484
2,13,14.699935
2,14,8.76559
3,14,12.469434
4,16,11.408997
4,18,9.945017
5,6,13.742216
5,13,8.973753
5,15,11.942151
5,23,14.238873
6,15,8.613447
7,11,14.033023
7,12,12.923011
7,17,9.862265
8,19,11.049525
9,12,14.795579
9,20,11.995607
9,28,14.093855
10,24,12.356165
10,31,14.750917
11,17,13.460941
11,22,9.629862
11,27,13.985834
12,17,14.036834
12,20,10.397019
13,14,10.386614
13,23,12.845524
14,34,14.858008
15,23,8.231368
16,18,8.642975
16,26,13.797211
16,30,12.565552
16,35,13.640399
17,22,12.698988
17,27,8.425219
17,38,12.102881
18,26,7.266487
18,35,13.698351
19,25,9.519919
20,28,9.967392
21,25,8.43341
21,28,12.563548
21,42,13.848723
22,24,10.615287
22,27,7.192828
22,32,6.7295084
22,38,14.848068
24,31,13.981357
24,32,10.1912565
24,45,13.012052
25,42,11.387138
25,47,13.117054
26,35,10.458379
27,32,9.212876
27,38,7.9753985
28,43,10.195601
29,33,9.787815
29,36,7.855462
30,35,10.891244
30,37,7.3002424
31,44,14.843876
31,49,11.91514
32,38,14.092612
32,45,9.833671
33,34,12.6953535
34,57,14.940563
35,51,10.802178
36,40,9.219333
36,56,14.786376
37,39,11.327488
38,48,10.509781
38,50,9.580334
39,52,10.249277
40,56,10.518158
41,55,9.833589
42,47,10.822217
42,58,14.843852
42,65,14.365126
43,54,13.860549
44,49,12.970631
44,55,14.642419
44,63,13.954068
45,49,14.507602
45,61,11.340078
46,60,10.916851
47,58,9.508043
48,50,9.157097
48,54,12.913317
49,69,14.670913
50,64,11.102671
51,62,8.361908
52,72,13.073345
52,81,13.625443
53,59,12.834407
53,83,12.678579
54,70,10.97585
55,63,12.042926
56,67,6.554521
56,75,11.809575
56,79,12.453048
57,59,9.565108
57,66,11.122017
58,65,12.563825
58,68,5.846073
58,78,10.582132
58,87,14.325784
60,80,10.628669
60,84,10.565315
61,64,10.400366
61,71,7.2670007
61,73,11.521544
61,88,13.721198
62,77,9.728749
62,80,14.5404215
62,86,11.009066
63,69,11.351766
63,90,12.145754
63,103,14.070363
64,71,12.957647
64,85,9.384392
64,88,10.247996
64,101,14.05779
65,68,10.453844
65,87,13.092521
65,91,12.449135
66,75,14.028708
66,76,9.154996
66,93,10.874737
66,96,14.603572
67,75,6.932816
67,76,11.915974
67,79,6.8581414
67,95,11.933761
67,107,14.467532
68,78,6.5984282
68,87,8.486417
69,73,11.679948
70,97,11.477885
70,105,12.561404
71,73,7.290214
71,88,9.971899
71,100,8.7431345
72,77,12.665454
72,81,9.658366
72,109,12.469993
73,100,10.89465
74,89,9.800841
74,94,12.898401
75,76,5.3855886
75,79,10.673098
75,93,14.436793
75,95,7.238634
75,107,13.923327
76,93,9.816897
76,95,9.384404
77,86,11.116372
77,108,11.35338
77,111,12.569226
78,87,7.724709
78,118,14.920796
79,94,10.090296
79,95,11.316533
79,107,9.179709
80,84,11.010907
80,86,10.562637
81,99,9.43504
81,106,10.963996
81,109,14.340635
82,85,10.786629
82,97,10.755539
82,104,9.727979
83,84,11.394371
83,98,14.417753
83,102,10.823478
83,110,12.572832
84,102,9.904977
84,113,13.305464
85,88,9.0819235
85,101,7.1194005
85,104,9.080476
86,108,10.575685
87,91,12.446015
87,118,12.584145
88,100,10.226716
88,101,6.920899
88,115,11.436305
89,92,9.668363
89,112,10.049734
89,120,11.521928
90,99,13.103359
90,103,10.926048
91,105,14.645941
91,117,10.51301
92,119,11.012787
92,120,11.721999
93,95,13.761171
93,96,9.103069
93,116,11.093419
94,107,9.743998
94,123,11.093627
95,107,8.944492
95,116,10.717761
95,131,14.653476
96,98,12.004606
97,104,13.619136
97,105,10.478638
97,122,14.832395
98,110,9.520945
99,106,8.404558
99,121,9.3176
99,130,14.742894
100,101,14.988759
100,114,12.169453
100,115,9.724696
101,104,9.603707
101,115,10.887415
101,122,14.165098
101,128,11.003261
102,110,9.93763
102,113,9.457196
102,125,11.428136
102,127,10.613757
103,124,10.691398
104,122,7.6065063
104,128,13.823801
105,117,9.569783
106,109,8.775867
106,121,11.107895
106,130,9.238432
107,123,10.265978
107,131,12.89451
108,109,14.250919
108,111,6.2185044
109,111,8.188607
109,130,13.573371
110,125,8.124841
110,127,13.110971
110,137,14.812892
111,140,14.505153
112,120,7.5595393
112,135,8.989048
113,125,14.612642
113,127,9.028347
113,132,8.039357
115,128,10.1693
116,131,11.028472
116,133,12.768415
116,146,11.383228
118,141,11.50483
118,143,12.8837
119,120,12.784353
119,126,12.888502
119,138,10.27391
120,135,9.131813
121,129,9.536201
121,130,10.04702
121,147,11.677466
122,128,11.715344
122,134,12.326208
123,131,13.288318
123,145,11.159147
123,152,14.688343
124,129,14.156242
124,154,11.690792
125,127,6.707896
125,137,14.495301
125,144,9.003433
125,153,13.385777
126,136,14.7270355
126,138,8.624638
127,132,9.758838
127,144,10.228369
127,153,10.378142
128,161,12.103103
129,147,9.951351
130,139,7.1924725
130,147,13.278522
130,163,11.999577
131,145,11.685785
131,146,11.489127
132,142,11.316326
132,153,11.934908
133,146,9.861343
133,150,6.422968
133,151,9.357324
134,157,10.026724
135,152,10.839624
135,160,9.070655
136,158,9.808166
137,151,11.077244
137,169,13.99159
138,159,12.804532
139,140,14.12791
139,163,7.2138658
140,162,6.947086
140,164,13.471925
140,175,12.779477
141,143,5.7600803
141,149,12.831921
141,177,14.099104
142,164,10.372614
142,173,13.299254
143,149,7.1420245
143,177,14.799856
144,153,7.206971
144,172,13.228212
145,152,12.272
145,167,11.291769
145,178,14.075033
146,150,8.239606
147,163,13.374446
147,168,8.986205
148,156,9.506689
149,155,12.2633095
150,151,8.008374
150,166,10.353297
151,166,7.669628
151,169,12.967923
152,160,10.309826
152,167,8.191987
152,171,13.473941
153,172,8.601198
153,173,14.319962
153,187,14.771238
155,174,14.429402
155,176,9.204862
156,161,10.854653
156,180,14.66603
157,174,7.6925917
158,165,10.57334
158,170,7.5598354
158,179,11.607599
159,160,12.335749
159,171,14.672089
160,167,14.994456
160,171,6.8431187
161,180,9.9126215
161,182,12.505941
162,164,10.665386
162,175,6.1844916
162,183,10.191711
162,184,13.024074
163,168,12.702608
163,184,12.832673
164,173,14.524247
164,175,13.969213
164,183,10.113909
165,170,12.965653
165,179,9.049851
165,197,14.804784
166,169,11.354808
166,189,9.526259
166,202,13.502172
167,171,14.225383
167,178,14.867144
167,191,10.408507
168,185,7.5811934
168,208,13.76477
169,189,9.807137
169,198,12.874322
170,179,7.81643
171,201,14.374709
171,209,11.785011
172,173,10.6714
172,187,7.8668895
174,176,14.682463
174,199,12.139699
175,183,7.9375367
175,184,7.6244073
175,207,14.685796
175,210,12.629208
176,195,10.1949625
176,199,11.937512
177,193,5.3996644
178,191,11.276534
179,197,12.414839
179,226,14.988081
180,182,7.5883102
180,194,8.261221
181,200,10.301812
182,203,13.736174
183,184,13.958542
183,210,11.17397
183,223,14.401234
184,207,8.833082
184,210,11.888022
185,186,10.196543
185,208,10.3311205
185,219,13.208723
185,224,14.55705
186,212,14.788518
186,219,13.197576
187,198,12.051863
188,205,8.5362835
188,206,7.6801085
188,213,13.317792
189,198,12.321855
189,202,10.5407915
190,192,14.135671
190,212,9.653104
190,214,11.933368
191,211,9.446909
191,229,13.250821
191,230,13.97703
192,194,8.80471
192,214,9.881811
193,216,10.6963005
195,199,14.654915
195,216,14.453556
195,233,14.16015
196,204,13.889552
196,220,11.362307
196,227,10.168843
197,226,11.457663
199,221,7.6443696
200,228,8.569904
200,234,11.762085
201,209,9.707641
201,235,12.868917
202,217,14.484401
203,225,7.8339257
204,222,10.011629
204,227,12.52218
205,206,9.97122
206,213,6.645226
206,222,14.989805
207,210,9.018643
207,218,8.894084
207,248,14.52589
208,218,11.358818
208,219,11.242962
208,224,6.0753484
209,211,12.82159
209,235,13.38768
209,236,11.955337
210,223,7.4276595
211,229,12.847281
211,230,7.0378942
211,236,11.641418
212,214,14.059433
212,241,12.741156
213,222,8.415492
213,251,13.915586
214,232,11.146866
214,241,9.851679
215,237,9.710496
216,239,7.2238426
217,254,12.064729
218,224,11.795009
218,248,12.830513
218,249,10.092559
219,224,8.43493
219,255,13.8527
219,258,13.356357
220,227,12.61936
220,240,13.666239
220,257,13.003104
221,225,11.723367
221,233,12.348153
222,247,10.001348
222,251,13.510675
223,237,12.182505
223,253,11.159088
223,256,11.429339
224,249,12.3884325
224,255,10.296719
224,258,14.391423
226,231,10.696054
226,265,13.62045
227,262,13.784549
228,231,13.057961
228,234,10.214482
228,252,10.111423
229,230,9.204994
230,236,10.362091
230,273,14.679622
231,252,10.507846
231,270,12.23973
232,241,14.178578
232,242,12.445997
233,274,13.008473
234,260,9.630962
235,236,12.957945
235,271,14.295481
236,271,13.058095
236,278,14.119847
237,253,7.04206
237,272,10.209134
238,240,6.73507
238,243,7.0287185
239,261,8.640638
240,243,13.753962
