Object,Neighbor,Distance
1,9,7.4418087
1,22,7.3970337
1,30,9.426048
2,5,8.950964
2,9,10.693898
2,21,6.817581
2,31,13.114277
2,42,13.784758
2,48,13.618201
3,5,12.702025
3,6,13.483246
3,23,7.136359
3,27,8.754459
3,43,12.807085
4,17,8.335837
4,47,14.500201
5,21,5.829761
5,23,9.069816
5,31,8.716894
5,43,14.467049
6,11,9.844374
6,25,4.793327
6,27,12.065195
6,33,8.68046
6,46,12.574697
7,13,8.088447
7,26,6.5299907
8,22,11.239056
8,32,8.813509
8,38,13.251772
9,22,13.712655
9,30,9.197018
9,42,11.896768
10,15,13.792675
10,28,13.899629
10,29,7.720141
10,39,11.280585
10,49,13.247687
11,25,8.153975
11,28,7.2384152
11,33,13.939459
11,39,14.659961
11,46,10.943238
11,55,14.586574
12,18,14.180052
12,19,13.535575
12,24,5.340042
12,40,9.9726715
12,41,9.421313
12,45,12.372795
12,51,14.874248
13,16,13.320922
13,26,9.953632
13,35,13.397583
13,44,10.650406
14,17,9.36389
14,36,8.054485
15,20,6.1110044
15,29,12.688023
15,34,7.6408834
15,37,12.995253
16,20,10.87372
16,35,6.175276
16,37,8.761329
16,44,12.544262
17,36,12.550118
18,24,9.652559
18,40,13.060759
18,50,10.971439
18,51,12.504767
19,41,13.061099
19,45,9.230626
20,34,8.145725
20,35,14.567279
20,37,7.827872
21,23,11.657353
21,31,6.297929
21,42,13.940135
21,43,14.446467
21,48,10.456973
22,30,9.8179865
22,32,9.751492
22,53,13.615878
23,27,8.939496
23,31,8.146785
23,43,7.0121884
23,56,12.230685
23,62,14.366376
24,40,6.542703
24,41,9.545871
24,45,14.307833
24,50,14.408334
24,51,10.295302
25,27,12.760197
25,28,11.224417
25,33,6.0299263
25,46,7.7834854
25,58,12.376943
26,44,12.63935
26,57,11.277603
27,33,8.576974
27,43,8.704674
27,56,14.220408
27,58,13.371314
27,62,12.950578
28,29,14.147283
28,39,8.291666
28,46,8.159342
28,49,12.888577
28,55,7.6221805
29,34,12.387008
29,39,7.199843
29,49,6.472828
29,64,12.423406
30,42,8.068579
30,48,14.757061
30,54,9.953771
30,63,14.984668
31,43,8.440783
31,48,10.868197
31,56,9.258546
31,62,13.81529
32,38,11.92127
32,53,6.2591267
32,68,14.345337
32,74,14.998497
33,46,8.218962
33,58,7.678478
34,37,9.652845
34,64,14.870752
34,73,12.917425
35,37,8.738653
35,44,7.729433
35,59,10.343009
35,65,12.1904
36,52,13.675868
36,67,9.718526
37,65,10.912049
38,47,14.301782
38,53,13.757003
38,68,11.099962
39,46,14.802029
39,49,4.680874
39,55,8.059377
39,64,12.238898
39,72,11.0662775
39,75,12.852651
40,41,6.3395753
40,45,11.879954
40,50,12.078472
40,51,5.4975533
40,60,10.944311
40,70,14.027538
40,71,11.220921
40,76,12.970948
41,45,5.5491385
41,51,11.35528
41,60,8.057724
41,61,11.217949
41,71,14.6011
41,76,12.9389
42,48,6.712021
42,54,4.882551
42,63,8.532687
43,56,5.968826
43,62,7.365505
43,82,14.290674
44,57,8.746712
44,59,5.6649337
44,80,13.48253
45,52,14.572999
45,60,8.724769
45,61,8.006615
45,76,14.894358
46,55,8.787311
46,58,8.506948
46,75,14.95369
47,69,9.272752
48,54,8.238052
48,56,14.849696
48,63,7.5050545
48,81,13.594298
49,55,10.664907
49,64,7.7394137
49,72,8.895416
49,75,12.548849
50,51,7.186104
50,66,8.476522
50,70,7.6667557
50,71,11.352364
50,78,11.625788
50,83,14.8394985
51,60,13.099173
51,66,14.584011
51,70,8.748162
51,71,7.65605
51,76,12.382747
51,85,13.949106
52,61,11.522956
52,67,13.790049
53,68,10.773201
53,74,9.080454
54,63,5.0671124
55,58,14.858498
55,72,9.89762
55,75,7.7907524
56,62,5.142981
56,81,13.0580435
56,82,10.360861
56,84,10.450174
57,59,7.458878
57,77,8.211951
57,80,12.053571
57,87,12.5418
58,86,13.262502
58,91,14.103436
59,65,12.866804
59,77,12.796736
59,79,11.317411
59,80,7.8377104
59,87,12.82554
60,61,6.581051
60,71,11.510813
60,76,6.2601986
60,85,12.653172
60,88,12.151445
61,76,11.71279
61,88,9.675103
62,82,6.9781
62,84,9.51205
62,86,13.688406
62,96,14.808857
63,81,10.853174
63,94,14.245261
64,72,7.730823
64,73,11.280514
64,75,13.141245
65,73,12.673176
65,79,6.9308615
65,80,11.773476
65,95,14.528603
65,97,13.76835
66,70,8.698672
66,71,14.794829
66,78,6.1140537
66,83,6.557004
66,89,11.713334
66,106,14.319732
68,74,14.40385
68,93,12.586628
68,102,13.241309
69,90,10.289079
70,71,6.128901
70,76,13.2969885
70,78,6.84133
70,83,12.437443
70,85,10.445744
70,89,7.828806
70,101,14.801964
70,106,14.725132
70,109,14.653473
71,76,7.2240157
71,78,12.31523
71,85,6.361786
71,89,10.5639515
71,101,11.886552
72,75,5.4204254
72,92,13.108726
73,95,10.572665
73,97,14.795937
74,93,10.131585
74,103,13.351891
75,92,9.08092
76,85,6.4220304
76,88,12.571128
76,101,10.801997
77,80,12.078979
77,87,7.4009814
77,99,8.488921
77,115,14.608706
78,83,6.0519576
78,85,14.262568
78,89,5.773423
78,106,9.058209
