Object,Neighbor,Distance
1,2,11.9321375
1,11,9.925682
1,16,11.100309
1,25,12.558164
2,7,12.625491
2,13,5.8047857
2,16,6.2335715
2,20,10.925231
3,7,14.585295
3,8,6.930441
3,19,10.969189
4,5,4.525752
4,24,12.448575
5,24,12.0903635
6,11,11.485338
6,22,8.344585
6,31,14.739637
7,8,8.0358515
7,13,8.06626
7,19,12.2033415
7,20,11.826811
8,19,7.3097663
9,15,11.797989
9,17,8.209393
9,21,9.069624
9,28,13.289957
10,17,10.9182005
11,22,13.006595
11,25,13.060874
12,15,11.893474
12,23,12.622116
13,16,7.744673
13,20,6.6276255
13,32,14.225409
14,18,9.591551
14,23,8.370804
15,21,8.47528
15,26,9.297987
16,20,8.336667
16,25,12.815801
16,30,10.071109
16,32,14.284481
17,21,13.747219
17,28,12.053728
18,23,14.009865
18,36,13.856511
20,30,11.741228
20,32,7.6316705
21,26,8.013308
21,28,8.963339
22,31,7.1468935
22,34,10.222512
23,37,13.871384
24,29,7.9567914
25,30,8.346596
26,28,14.086428
27,29,13.140137
27,35,7.0953555
28,33,12.70068
28,39,13.206746
30,32,11.560437
31,34,5.788128
31,40,12.109201
32,41,11.709423
32,44,12.862358
33,46,11.783571
34,40,8.188616
35,49,12.552463
36,42,12.753094
36,45,11.572155
38,41,11.569591
38,48,6.1626077
39,43,10.635745
39,46,13.887728
40,51,7.3397627
40,54,9.234818
41,44,9.055709
41,48,12.278442
41,53,14.635
42,45,13.747338
42,52,7.7894883
43,58,10.884253
44,47,7.434116
44,53,14.229469
45,52,10.76647
45,64,14.351189
45,67,14.800411
46,49,13.216807
46,55,9.535024
46,61,11.708858
47,57,13.607905
47,65,12.761916
49,55,9.249645
49,59,12.050087
51,54,4.988629
51,56,13.175085
51,60,11.840627
51,62,13.477054
51,66,11.321798
51,70,14.718528
52,67,11.211433
52,69,11.711693
53,79,12.962558
54,57,12.638036
54,60,14.963283
54,62,8.491048
54,66,11.634073
54,70,10.467886
55,61,11.054433
55,75,13.400602
56,60,3.4750323
56,66,11.175923
56,68,7.5894895
56,71,11.978778
57,62,5.7848663
57,65,9.899007
57,70,11.400306
57,74,12.691552
58,63,12.946611
58,72,10.181127
60,66,7.7246304
60,68,5.3838916
60,71,11.740602
61,72,13.085519
61,75,14.849645
62,65,13.669513
62,70,6.119304
62,74,13.267644
62,77,13.992535
63,73,10.539838
63,80,13.532586
64,67,10.893957
64,73,11.998411
64,76,10.128631
65,74,7.4984813
66,68,7.9200306
66,70,12.383742
67,69,11.882393
67,76,13.156541
68,71,7.627504
69,78,13.154434
70,74,13.084869
70,77,8.584263
72,81,13.019785
72,85,14.370929
73,76,11.168854
73,80,9.807632
73,82,11.654727
74,77,12.310157
74,84,14.070191
74,88,13.051562
75,86,10.118923
77,84,7.056913
77,88,14.097906
78,83,11.114312
78,90,9.244328
80,81,8.885866
80,82,6.0284567
81,82,13.7309065
83,90,12.973878
83,96,14.96241
84,88,8.742744
84,99,12.674047
85,86,13.522845
85,97,10.182003
85,98,12.844256
86,95,9.420994
86,97,11.964045
87,93,7.282903
87,94,10.678181
88,105,14.815034
89,90,12.450457
89,96,13.976939
89,100,10.50489
90,96,6.332967
91,103,12.719727
92,95,14.697687
92,103,13.558338
93,94,4.6639276
93,111,14.940251
93,112,12.930756
94,109,13.392293
94,112,12.302529
95,97,12.208609
95,117,13.84558
96,100,14.089276
96,108,12.0498085
97,98,13.960586
97,110,13.10011
98,102,12.072035
98,110,11.27379
99,104,10.579536
99,105,6.1438413
99,113,10.89447
100,106,14.150409
100,116,10.795314
101,107,10.901106
104,111,5.8076577
105,113,5.452588
105,114,10.811446
105,126,14.920056
106,116,10.755132
106,127,13.319703
106,130,13.941067
107,108,13.528168
107,118,9.031538
108,118,12.3683605
109,112,9.68996
109,115,5.2039423
109,119,8.888469
110,123,9.07314
110,124,14.220023
111,112,11.658568
111,128,13.099264
111,134,14.809807
112,115,14.131957
112,119,7.2600017
112,128,14.090184
112,136,13.167945
113,114,7.1109886
113,126,10.143567
113,129,10.943009
114,126,13.117076
114,129,11.067917
114,131,11.950955
115,119,10.726991
116,130,11.010958
116,132,11.094233
117,121,8.177599
117,133,14.18406
118,135,7.751784
119,128,13.305373
119,136,7.5193443
119,142,13.625518
120,138,10.722759
120,143,11.729596
121,133,12.528766
121,137,10.814127
121,147,11.488565
122,125,6.444478
122,137,10.837549
122,146,11.191088
123,124,9.987494
123,133,11.127036
123,139,9.034894
123,141,6.986918
124,139,7.257927
124,141,12.977513
124,150,12.672565
125,146,10.048378
126,129,4.6834426
126,131,11.640916
126,134,12.247222
126,140,7.578941
127,130,6.9931526
127,131,11.317042
127,144,8.062189
128,134,10.113187
128,136,9.631808
128,142,5.940467
128,152,12.224654
129,131,6.9677553
129,140,10.893464
130,132,8.76574
130,144,8.868532
130,153,13.15482
131,144,13.949052
132,144,14.748765
132,153,12.020415
133,141,9.287569
133,147,10.916152
134,140,6.692007
134,142,14.084733
134,152,14.982829
135,145,13.870462
135,148,7.28089
136,142,7.030799
136,152,14.657975
137,146,13.532835
137,147,13.220178
137,151,9.7080555
137,156,12.63227
138,143,14.0772295
138,145,12.4400835
138,149,6.196426
139,141,7.4595895
139,150,9.879058
139,154,9.807606
141,154,9.763721
142,152,8.266
143,150,14.017604
143,162,14.379174
144,153,10.195469
144,159,11.2634535
145,148,12.863584
145,149,9.518112
145,157,11.002067
146,151,9.726944
147,155,7.2595377
147,156,12.561598
147,165,12.205593
148,161,14.492556
149,157,9.431474
150,154,11.968355
150,162,11.987155
150,164,10.347212
151,156,7.241674
151,171,14.989224
152,163,6.9507947
153,159,10.401089
153,160,9.747275
154,164,11.263172
154,167,12.340774
155,156,8.652273
155,165,5.5987563
155,169,13.435865
155,171,14.69972
155,174,12.896359
156,165,12.0068
156,171,10.56539
158,166,12.797787
158,170,8.840624
159,176,12.897934
160,161,10.695928
160,176,14.747046
161,178,12.996561
162,164,9.271259
162,172,10.052245
163,173,14.052631
163,175,13.129749
164,167,13.709331
165,169,8.050754
165,171,13.618764
165,174,7.4314322
166,170,12.407136
166,173,8.351375
166,182,13.28682
167,169,11.525174
167,179,10.825271
168,172,9.751108
169,174,4.978598
169,179,8.820629
171,174,13.556995
172,180,10.40682
173,182,13.168964
174,179,11.141133
176,183,14.344746
177,181,11.570306
177,184,14.206559
179,185,12.916913
179,191,14.287227
180,186,11.4552765
180,190,13.06094
181,184,12.876404
182,189,13.853221
182,192,12.939483
183,193,13.922591
183,200,10.644198
184,193,13.808761
184,202,14.047877
185,186,14.935467
185,191,7.1332603
186,190,11.934349
186,201,9.320879
186,205,14.719332
187,194,6.860665
187,197,9.147324
187,203,13.588125
187,211,13.73656
188,189,12.084425
188,196,7.510472
188,200,14.335325
188,204,11.658503
189,196,6.1060514
190,198,8.911345
190,201,10.416873
190,209,13.697419
190,212,14.146045
191,210,14.694772
193,202,9.461431
193,206,12.896592
194,195,11.51435
196,204,14.477817
197,203,5.0642242
197,211,13.28023
198,199,13.49078
198,209,9.049535
199,208,11.753929
200,204,8.012656
200,206,13.756649
200,207,9.255661
200,213,12.349232
201,205,10.366502
201,212,10.704588
201,216,13.031135
202,206,10.681691
203,211,12.61917
204,207,11.488112
204,213,9.548946
205,214,10.407012
205,216,8.531412
206,207,7.676003
206,213,13.966625
207,213,6.725886
209,212,9.261503
209,217,7.457513
210,214,11.760971
210,218,7.747066
210,222,13.652356
211,219,13.844809
212,216,12.783759
212,217,10.051914
214,216,12.256872
214,218,9.429053
214,222,9.353297
215,220,9.388399
215,221,13.521754
216,224,12.905359
217,226,11.014833
218,222,6.2097135
219,227,7.533358
219,229,11.408199
219,239,14.876963
220,225,8.260361
220,235,12.712653
220,240,14.405402
221,223,9.268216
221,232,11.8566265
221,233,10.646568
221,236,11.056644
222,234,14.903825
222,237,11.469383
222,241,13.805301
223,228,7.42293
223,231,13.347053
223,232,6.805036
223,236,11.532672
223,238,13.00986
224,234,12.475679
224,242,10.911026
225,229,12.174704
225,235,6.587743
225,240,13.226651
225,243,12.648801
226,230,7.6672363
227,229,5.946031
227,239,9.33464
228,231,7.348586
228,232,4.334491
228,236,10.861431
228,238,5.744662
228,247,12.731483
229,235,13.65144
229,239,13.432635
229,252,14.32976
231,232,11.603155
231,238,4.0078945
231,251,12.698643
232,233,14.100372
232,236,6.657904
232,238,9.269844
232,247,11.031707
233,236,8.110756
233,240,9.4534025
233,253,12.93661
233,254,12.761412
234,237,7.9771976
234,241,12.15311
234,242,10.729301
234,245,9.234568
234,257,14.852323
235,240,8.869836
235,243,6.397031
235,244,9.397473
236,238,14.752459
236,247,9.486009
236,253,11.004202
237,241,4.5670824
237,245,13.131997
238,247,12.608483
238,251,10.643438
239,246,7.42987
239,250,13.129389
240,243,10.86586
240,244,7.4905143
240,254,10.753517
241,263,13.977734
242,245,7.335192
242,257,8.60171
242,258,11.453948
242,262,14.5947075
243,244,6.1953397
243,252,11.381162
243,267,14.266654
244,254,10.367428
244,268,12.796015
245,257,5.822516
245,258,14.024843
245,262,8.480335
245,263,12.126585
245,273,14.277831
246,250,5.724046
246,270,14.634912
247,251,14.046912
247,253,8.254081
247,265,13.532674
247,274,14.762869
247,275,14.5421715
248,259,8.45951
248,260,12.9710655
248,271,11.620335
248,272,14.764242
249,251,10.530373
249,259,11.62145
249,264,8.278101
250,270,12.825671
251,264,12.424008
251,265,8.870441
252,266,9.918199
252,267,10.821259
252,277,12.998149
253,254,7.8871017
253,269,9.429554
253,274,11.234443
254,268,9.910703
254,269,9.8083
254,274,14.420991
255,276,11.803846
255,279,11.816974
256,258,10.465974
257,258,9.168333
257,262,6.8910933
257,263,12.976976
257,273,9.385835
258,273,12.414147
258,286,14.761246
259,264,10.474918
259,271,10.660007
259,278,13.448436
259,287,13.33879
260,271,13.943417
260,272,10.995007
262,263,6.547137
262,273,7.867908
262,282,12.969073
263,273,13.151573
263,282,10.451798
264,265,14.747093
264,278,7.764768
264,280,9.145034
264,290,14.03181
264,291,14.32747
265,275,6.939334
265,280,11.671702
266,267,11.483207
266,270,11.760606
266,277,6.7512164
267,277,7.720867
267,284,8.958119
268,269,9.439083
268,274,14.398845
268,284,13.473622
268,292,12.982325
269,274,5.2969937
269,285,11.674677
270,283,13.484551
270,293,11.423347
271,272,6.0348163
271,287,10.181948
271,288,11.500959
272,276,14.735146
272,287,14.61335
272,288,8.251896
273,282,13.735786
273,286,11.204047
273,295,13.322822
274,275,9.956511
274,285,7.0686913
275,285,8.822514
276,279,9.628008
276,288,14.911731
276,294,12.597355
277,284,11.470796
277,297,10.884852
278,280,6.5157723
278,287,11.691403
278,290,7.118476
278,291,6.602803
278,304,13.6253
279,289,10.242948
280,290,7.0312653
280,291,10.712037
281,289,10.181609
281,300,11.6502695
282,296,13.758071
283,293,13.201185
283,308,14.936553
284,292,8.684397
284,297,11.174706
284,305,12.142334
285,299,12.06063
285,302,10.173878
285,303,12.327083
286,295,7.839514
286,298,14.878032
286,309,14.615504
287,288,14.422963
287,291,9.781222
287,304,14.868482
287,306,14.116016
288,294,8.3198595
288,306,12.69948
289,300,10.685509
290,291,5.554849
290,304,8.567945
291,304,7.4300075
292,299,14.711193
292,301,8.330907
292,305,12.621848
292,310,11.103831
294,307,10.137579
294,313,11.268189
295,296,13.840073
295,309,8.560605
297,305,7.393598
298,300,13.605604
298,312,10.0173
299,301,7.2306223
299,302,7.1444697
299,303,14.575123
299,310,13.774016
299,315,11.079833
299,322,14.382985
300,312,9.574149
301,302,14.365429
301,310,7.86523
301,315,11.418001
302,303,7.4524593
302,311,14.759648
302,315,14.376676
302,319,14.891968
302,322,13.607307
303,311,8.25178
303,319,12.082423
304,314,10.662471
305,310,12.248946
306,313,12.884109
306,314,12.419889
306,316,9.853877
306,321,11.231153
307,313,9.710515
307,325,12.868056
308,317,8.857095
309,329,13.737907
310,315,10.509021
310,323,9.564707
311,319,8.33908
311,320,8.268518
311,326,14.709501
311,327,14.357807
313,316,8.804953
313,325,12.869769
314,321,8.656837
315,322,7.8412695
315,323,12.701151
315,334,13.920077
316,321,8.04377
316,331,9.487481
