Object,Neighbor,Distance
1,35,14.886538
1,45,10.504654
3,60,10.983624
4,11,12.794358
4,42,5.0892115
4,49,14.059297
5,26,11.741314
5,32,10.430606
6,39,8.519364
7,30,4.1098433
8,38,7.494569
9,46,14.8779335
10,47,9.527105
11,42,13.705596
11,74,14.603797
12,24,8.916873
13,55,9.48999
13,67,10.961429
14,48,7.805164
14,71,13.233726
15,52,9.22897
16,58,14.7054615
17,32,13.100766
18,28,12.382517
18,44,6.959269
19,33,11.66589
20,72,14.684669
20,89,14.99624
21,58,13.1696005
22,40,9.956659
22,75,11.420506
23,53,10.125355
25,69,11.649309
26,27,9.742824
27,29,12.695923
29,37,4.916087
29,76,10.390451
33,40,10.198691
35,81,10.021403
36,60,14.518284
36,108,14.714307
37,43,10.969988
37,76,10.3850355
38,91,12.0342
39,90,13.738912
40,75,10.456069
40,87,9.892023
41,56,6.502042
41,82,13.335833
41,103,11.852585
42,49,12.449682
42,74,10.993924
42,88,11.34914
43,51,11.229448
43,125,14.748958
45,77,9.816579
46,96,11.067961
47,97,9.632075
48,71,12.80636
49,57,9.310044
49,84,12.763073
49,110,12.074859
50,95,9.556315
51,106,11.831112
52,68,8.5442095
52,116,12.161782
53,73,11.781822
54,63,14.945682
55,67,8.858111
56,59,13.692701
56,103,10.441231
57,84,5.9940076
57,89,12.1586
57,110,12.956366
57,132,13.692524
58,111,9.877129
60,99,7.567622
60,123,13.909366
61,105,11.276374
61,120,11.687151
62,80,6.9222317
62,93,8.831009
62,126,10.155686
63,117,9.1094055
64,100,11.214477
64,101,10.711067
64,133,12.121374
65,148,14.50916
66,112,10.410511
66,128,10.954228
66,145,13.00537
68,116,9.184946
69,102,13.630201
69,115,8.031629
69,119,8.244896
70,92,11.917243
72,79,12.011406
72,89,11.593362
72,127,13.853874
73,136,11.32672
74,88,7.6010656
74,134,13.299158
75,87,6.9598417
75,154,14.981206
76,143,14.151397
77,81,14.066689
77,165,13.157592
78,85,14.203894
78,122,5.9792056
78,151,11.070795
78,197,14.977184
80,92,13.669509
80,93,12.328257
80,126,9.99496
80,158,12.596966
81,157,14.7762785
82,103,9.623632
82,141,12.450769
82,156,12.429656
82,171,13.789678
83,114,9.579976
84,89,9.570896
84,110,9.988565
84,127,12.309831
84,132,7.847456
84,172,13.698289
85,135,11.076179
85,150,8.533225
85,151,12.93276
86,93,11.210887
87,130,10.1127615
88,110,13.260375
88,134,6.8670387
88,186,14.673076
89,127,6.2018766
89,132,9.1972275
89,170,11.406708
90,121,10.523489
90,179,14.009163
91,109,12.365876
92,158,13.334356
93,126,5.6406603
93,180,12.401895
94,95,12.146085
94,112,11.534397
94,146,10.757221
94,168,10.800384
95,168,14.100365
96,183,13.2736025
98,137,8.428661
98,189,14.083733
99,108,13.8236065
99,123,14.168769
100,133,8.485994
100,173,11.700406
100,191,14.787181
101,118,8.532409
101,133,13.668106
101,178,13.293116
102,115,9.339516
102,138,7.0423336
103,141,7.262022
103,171,11.851015
103,204,14.874319
104,124,8.358626
104,174,12.425835
104,193,12.465203
105,166,14.46403
106,175,11.235419
107,114,9.7466345
107,142,13.408423
107,161,8.11802
108,142,8.269859
108,190,11.582981
109,159,7.705895
109,188,14.826103
110,132,12.852006
110,134,11.291552
110,172,10.833589
110,186,12.484142
111,129,10.043049
112,128,12.946907
112,145,9.430871
112,146,6.3976665
113,162,7.638795
114,200,12.203039
115,119,5.87453
115,138,13.647759
116,147,7.1551313
116,187,11.265807
117,163,6.882998
117,176,11.030479
117,210,12.776132
118,129,14.951742
120,153,8.969926
120,166,9.430169
121,179,10.19786
122,151,7.0376415
122,197,8.998872
124,143,13.213309
124,174,14.790419
124,193,9.429136
126,158,13.10166
126,180,9.658345
126,215,14.443344
126,233,14.091376
127,132,7.163279
127,170,5.283379
128,144,9.646443
128,145,6.260327
128,199,14.270613
128,211,13.1406975
130,131,9.399152
130,203,10.617294
130,242,14.978585
131,203,13.512395
132,170,10.055027
132,172,9.169804
133,173,7.840153
133,178,10.0993805
133,191,7.7403374
134,186,7.8668976
135,149,9.117708
135,150,7.9352913
135,224,11.834255
136,184,9.926629
136,185,13.025811
137,189,11.157871
137,220,13.048585
138,192,14.46461
139,195,11.298377
139,201,11.484077
139,217,10.658156
140,144,8.32544
140,196,5.630781
140,199,10.279896
141,156,14.117123
141,171,5.1745944
141,204,8.08926
141,223,13.028237
141,249,13.269385
142,161,8.065693
142,190,7.690904
142,226,10.172455
144,145,13.208068
144,196,8.505534
144,199,6.4182096
144,211,14.101084
144,263,14.625439
145,146,12.054384
145,211,8.851314
145,221,12.162195
146,168,10.28559
146,216,11.286246
146,221,12.395565
146,252,14.387792
147,182,14.399072
147,187,10.11842
147,218,12.050966
148,155,9.56931
148,206,13.210253
149,177,8.059002
149,224,12.463222
149,243,11.713904
150,151,9.407363
150,224,14.637169
151,197,8.771677
152,185,6.8909554
152,219,10.19305
152,220,14.200686
153,166,13.04886
