Object,Neighbor,Distance
1,5,7.308791
1,42,11.62048
1,44,13.972291
1,49,14.90573
2,12,10.305835
2,34,8.940196
3,13,7.6760287
3,27,12.002109
3,35,8.473952
4,18,11.906134
4,21,13.498422
4,36,11.536431
4,47,14.510174
5,42,12.41804
5,49,12.776887
6,45,13.51325
6,66,14.850218
7,37,8.30637
7,55,13.87001
8,15,12.439044
8,21,6.138526
8,43,10.276779
8,47,13.850665
9,20,8.451105
9,30,7.5692763
9,54,13.523018
10,32,6.4858794
10,38,11.569021
11,12,12.136988
11,31,6.6089234
11,50,14.108791
12,31,9.185776
12,34,7.749036
13,35,10.312833
13,58,13.210707
14,19,14.617871
14,33,11.877667
14,40,13.556757
14,52,10.412449
15,39,8.818938
15,43,12.116568
15,46,9.462469
16,28,7.8299794
17,28,10.846189
17,29,14.974081
18,36,13.964956
18,56,11.763219
19,40,6.25259
19,51,12.49212
19,63,14.085515
20,30,14.0440855
21,43,10.666482
21,47,8.167108
22,41,9.066862
22,44,8.916155
24,29,7.20077
24,45,9.09549
24,59,10.559911
25,48,7.6976686
26,27,14.307648
27,35,9.169891
27,81,14.383926
28,68,12.453122
29,59,13.604175
29,60,11.908382
30,54,7.8338037
30,57,9.8051
31,34,13.082333
31,50,13.158803
32,38,10.892645
32,67,11.153536
33,39,11.744368
33,52,13.208294
33,64,12.091222
34,76,13.021399
35,58,9.569092
36,47,10.70246
36,56,13.342671
37,55,7.0191097
37,69,11.013689
37,77,12.824371
38,61,8.816996
38,67,11.374909
39,43,14.173024
39,46,7.2747607
39,64,7.797697
40,51,9.987464
40,52,11.312296
40,63,7.943326
41,44,14.777256
41,73,12.806148
42,44,9.949575
42,49,5.520869
42,72,9.58667
42,94,14.912233
43,46,7.2779646
43,47,12.40389
43,71,8.616934
43,85,14.07647
44,72,10.266915
44,86,13.582483
45,59,8.904665
45,66,12.475376
46,64,10.610768
46,71,11.99397
46,85,13.283575
47,71,12.385577
48,73,14.659766
49,72,11.8703575
49,94,13.913034
50,57,13.058763
51,63,10.128109
51,70,12.052534
51,102,13.533524
52,63,9.930167
53,66,9.898965
53,79,9.460882
53,82,9.46012
54,57,8.788084
54,75,11.726431
54,83,8.733049
54,95,11.948812
55,69,12.537176
55,77,5.976596
56,98,13.318948
57,83,14.657042
57,95,13.23018
58,62,7.8724327
58,91,12.873221
58,106,14.979163
59,60,11.197074
59,89,9.506149
60,74,10.557836
60,89,12.160006
60,92,13.824949
61,67,9.847059
61,78,14.989519
61,97,14.5710125
61,100,14.105566
62,104,12.813593
63,102,10.945167
64,107,14.365828
65,88,12.43175
66,82,8.786324
66,115,13.996666
67,100,10.023807
68,74,11.774597
68,88,8.9371605
68,92,13.565354
68,110,12.054617
68,112,13.52104
69,77,14.817318
69,90,12.066022
69,96,8.265882
71,85,7.759217
72,86,7.949721
72,94,8.346361
72,108,9.314844
72,117,13.156988
73,93,11.30368
74,92,5.5916834
74,110,13.692874
74,113,11.5037365
75,79,10.343233
75,83,7.630696
75,95,14.658074
75,127,14.9579315
76,80,7.5232215
76,90,7.176559
76,111,9.389871
77,124,14.117663
78,87,13.053786
78,97,7.052682
78,128,12.579847
79,82,9.088086
79,127,12.991634
79,131,13.499486
80,90,13.409182
80,111,9.8646345
81,87,13.288385
81,91,14.0383215
81,103,9.392135
81,125,14.242477
82,115,9.542703
82,131,9.813116
82,143,14.292759
83,95,7.0723176
83,122,10.569857
84,101,8.3082485
85,126,14.858991
85,135,10.408408
85,137,13.738597
86,93,11.929291
86,94,11.730608
86,108,6.977178
86,117,12.090998
86,129,10.8264265
87,103,8.847056
88,110,10.223935
88,112,6.1190124
88,142,14.533645
89,118,9.681051
89,130,11.079725
90,96,9.1902075
90,111,8.64982
90,134,10.140046
91,106,8.941801
91,125,9.23311
92,110,10.094749
92,113,5.912637
92,130,13.503496
92,133,10.79769
92,147,13.7088175
93,138,10.639932
94,108,6.845456
94,117,6.933647
94,120,9.659462
94,129,11.792785
95,114,14.922997
95,122,9.309117
95,136,14.357828
96,134,9.616175
97,128,7.0277386
97,155,13.514261
98,157,12.36551
99,109,8.772688
99,121,6.8747525
99,141,12.53531
101,104,11.710467
101,168,14.839349
102,119,8.521134
103,125,14.137763
104,106,9.919812
104,154,11.558067
105,107,10.050555
105,145,11.888615
105,156,13.431696
106,125,13.62446
106,154,11.262179
107,126,13.024502
107,151,12.473477
