Object,Neighbor,Distance
1,35,9.601012
1,70,14.659366
1,71,8.137843
2,37,13.12005
2,88,13.663473
2,96,12.044654
3,17,13.785899
3,66,5.6302075
4,37,14.366213
4,58,5.639937
4,80,9.7761345
4,90,13.857536
5,85,12.356065
5,89,11.671705
5,121,14.58011
6,7,5.3128676
7,39,10.444229
8,72,14.490144
9,25,9.269888
9,47,14.995654
9,61,6.5922337
9,113,13.093699
10,19,7.2202516
10,20,8.50108
10,43,13.41491
10,98,12.652245
11,30,13.303656
11,57,6.8749175
11,100,12.746349
12,75,6.714962
13,53,5.678355
14,52,9.498762
15,103,11.672818
16,40,13.590584
16,76,8.805681
16,79,9.64536
17,66,14.792313
18,47,11.919211
18,73,12.103562
19,28,12.916612
19,98,9.996024
20,33,11.40958
20,43,5.0795245
20,77,11.095744
20,114,13.005228
21,44,12.218552
21,83,12.112789
22,45,10.569538
22,64,8.049142
23,31,9.320737
23,35,7.0064387
24,41,9.092957
24,60,11.543268
24,68,5.0665956
25,26,13.578969
25,61,13.473408
26,27,13.83044
27,123,13.97793
28,63,11.512867
28,82,8.208626
28,130,14.902489
29,56,8.780422
29,109,11.842925
30,48,11.911742
30,101,13.185393
31,36,12.4922695
31,127,14.504831
32,52,10.79521
32,81,8.668518
33,43,6.4945774
33,44,14.693629
33,77,6.766624
33,104,10.337726
33,114,13.865241
34,45,11.31094
34,74,8.970015
34,83,11.812044
34,92,8.667015
35,71,12.588101
36,87,8.1112795
37,58,11.44619
37,88,8.882232
37,120,12.61199
38,97,13.716545
38,107,11.926579
40,76,9.075926
40,112,11.682415
41,68,9.226853
41,122,12.807572
42,62,14.227855
43,77,6.778581
43,104,13.103671
43,114,11.168436
44,105,9.652508
45,74,6.499098
45,92,13.257653
46,53,14.398644
46,84,13.283924
46,95,7.9309354
47,61,11.363957
47,73,14.345567
47,91,8.056054
48,67,6.2147093
48,101,10.303045
49,57,12.975823
49,100,13.328251
50,59,7.697694
51,86,9.485095
51,106,7.68458
51,138,14.377905
51,149,14.944358
53,111,10.303948
54,69,12.9947405
55,93,6.8756194
55,99,10.973081
55,109,13.344571
56,135,12.806948
57,100,6.157313
57,124,11.822876
58,80,7.845751
58,90,13.300133
