Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970149253731343,0.0,0.0,0.0,0.0,116.34328358208955,0.0,2.970149253731343,2.8358208955223883,0.0,17.388059701492537,32.04477611940298
2,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,75.16,0.0,0.0,0.0,0.0,83.38666666666667,0.0,0.0,11.333333333333334,0.0,15.226666666666667,30.36
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.122448979591837,0.0,0.0,0.0,0.0,116.10204081632654,0.0,4.1020408163265305,9.612244897959183,0.0,18.836734693877553,34.755102040816325
4,0.0,0.0,0.0,0.0,4.906666666666666,0.0,0.0,0.0,0.0,0.0,84.41333333333333,0.0,0.0,0.0,0.0,50.666666666666664,0.0,0.0,7.8933333333333335,0.0,3.546666666666667,8.48
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777777777777779,0.0,0.0,0.0,0.0,109.04761904761905,0.0,0.0,15.19047619047619,0.0,19.746031746031747,35.93650793650794
6,0.0,0.0,0.0,0.0,6.3125,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,18.4375,0.0,0.0,10.3125,0.0,7.75,16.75
7,0.0,0.0,0.0,0.0,1.3114754098360655,0.0,0.0,0.0,0.0,0.0,84.47540983606558,0.0,0.0,0.0,0.0,59.90163934426229,0.0,0.4918032786885246,6.442622950819672,0.0,2.5737704918032787,6.721311475409836
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.070588235294117,0.0,0.0,0.0,0.0,21.49411764705882,0.0,6.035294117647059,7.211764705882353,0.0,8.764705882352942,21.223529411764705
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.025,0.0,0.0,0.0,0.0,5.475,0.0,0.0,1.2,0.0,4.325,11.95
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,10.142857142857142,0.0,5.857142857142857,11.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920353982300885,0.0,0.6548672566371682,14.920353982300885,0.0,14.309734513274336,28.761061946902654
12,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,23.357142857142858,0.0,0.0,0.0,0.0,22.035714285714285,0.0,3.357142857142857,0.5714285714285714,0.0,26.285714285714285,47.5
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59375,0.0,0.0,10.09375,0.0,33.34375,64.375
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5526315789473686,0.0,4.894736842105263,14.763157894736842,0.0,10.710526315789474,22.210526315789473
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8076923076923,0.0,0.0,2.6153846153846154,0.0,16.846153846153847,31.884615384615383
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.3,0.4,0.0,6.1,15.3
17,0.0,0.0,0.0,3.888888888888889,0.0,0.6666666666666666,0.0,1.25,0.0,0.0,13.5,0.0,0.0,0.0,0.05555555555555555,74.86111111111111,2.4722222222222223,0.0,0.0,0.0,25.805555555555557,47.77777777777778
