Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09090909090909,0.0,0.0,0.0,0.0,3.227272727272727,0.0,0.0,0.0,0.0,9.181818181818182,18.772727272727273
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,4.0,0.0,0.0,13.314285714285715,19.771428571428572
3,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7625,0.0,4.975,0.0,0.0,12.225,22.15
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.829268292682928,0.0,0.0,10.073170731707316,17.75609756097561
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3289473684210527,0.0,0.9736842105263158,0.0,0.0,8.447368421052632,14.631578947368421
6,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.011111111111113,0.0,0.0,0.0,0.0,1.8555555555555556,0.0,0.0,0.0,0.0,6.011111111111111,15.377777777777778
7,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73076923076923,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.282051282051283,25.076923076923077
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647482014388489,0.0,0.02158273381294964,0.0,0.0,9.402877697841726,16.92086330935252
9,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.84615384615384,0.0,0.0,0.0,0.0,26.076923076923077,0.0,0.0,0.0,0.0,5.538461538461538,12.692307692307692
10,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,3.69,0.0,1.28,0.0,0.0,15.27,25.36
