Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,1.037037037037037,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,2.925925925925926,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,0.8518518518518519,0.0,10.37037037037037,0.0,14.62962962962963,23.51851851851852
2,0.0,0.0,0.0,0.0,4.066666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,120.93333333333334,0.0,0.0,0.0,0.0,25.333333333333332,0.0,0.0,0.0,0.0,12.933333333333334,25.2
3,1.3125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.625,0.0,11.9375,0.0,0.0,0.0,0.0,34.8125,0.0,0.0,0.0,0.0,12.4375,17.875
4,0.0,0.0,0.0,0.0,13.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85714285714286,0.0,0.0,0.0,0.0,8.571428571428571,10.857142857142858
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.882352941176471,0.058823529411764705,0.0,0.0,0.0,6.0588235294117645,10.823529411764707
6,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333334,59.4,1.0,0.0,0.0,0.0,15.4,24.8
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.466666666666667,0.0,0.0,109.66666666666667,0.0,0.0,0.0,0.0,24.166666666666668,0.0,0.0,12.7,0.0,20.3,40.766666666666666
8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.1,0.0,0.0,7.95,9.3
9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30625,0.0,0.0,0.0,0.0,3.83125,0.0375,0.0,0.0,0.0,7.4,14.34375
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.84848484848485,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,6.818181818181818,13.878787878787879
11,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,1.2432432432432432,2.972972972972973,0.2972972972972973,0.2702702702702703,20.81081081081081,0.0,0.0,0.0,1.0,21.756756756756758,3.8378378378378377,0.0,0.0,0.0,32.513513513513516,57.567567567567565
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.3,0.6,0.0,0.0,6.975,11.125
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.571428571428573,0.0,0.0,0.0,0.0,0.8163265306122449,0.0,0.0,0.0,0.0,9.959183673469388,16.959183673469386
14,0.0,0.0,0.0,0.0,0.0,0.0,0.5849056603773585,0.0,0.0,0.0,97.30188679245283,0.0,0.0,0.0,0.9056603773584906,22.88679245283019,2.1320754716981134,0.0,5.6415094339622645,0.0,25.528301886792452,44.264150943396224
