Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.8333333333333335,0.0,0.0,0.0,13.666666666666666,24.833333333333332
2,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.5,0.0,0.0,0.0,44.5,62.333333333333336
3,0.0,0.0,0.0,0.0,0.0,0.0,2.0952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.571428571428573,4.523809523809524,2.761904761904762,0.0,0.0,25.333333333333332,49.0
4,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,4.7272727272727275,3.590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,22.59090909090909,3.3181818181818183,0.5909090909090909,0.0,0.0,30.772727272727273,52.18181818181818
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,11.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6923076923076925,7.846153846153846,3.6153846153846154,0.0,0.0,0.0,24.615384615384617,42.61538461538461
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92857142857143,0.0,0.0,0.0,0.0,23.0,35.214285714285715
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.833333333333336,0.0,0.0,0.0,0.0,13.11111111111111,20.72222222222222
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.24137931034483,0.0,0.0,0.0,0.0,20.862068965517242,34.6551724137931
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89473684210526,0.0,0.0,0.0,0.0,16.68421052631579,25.210526315789473
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75,0.9375,0.0,0.0,0.0,6.75,11.875
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.514285714285714,0.0,0.0,0.0,0.0,13.2,23.885714285714286
13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.894736842105264,0.2631578947368421,0.0,0.0,0.0,25.157894736842106,43.26315789473684
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,22.5,42.3125
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9375,0.0,0.0,0.0,0.0,16.3125,27.53125
16,0.5555555555555556,0.0,0.07407407407407407,0.0,0.0,0.0,5.185185185185185,5.592592592592593,0.0,0.0,37.03703703703704,0.0,0.0,0.0,1.2592592592592593,23.40740740740741,3.6296296296296298,0.8148148148148148,1.037037037037037,0.0,27.48148148148148,47.370370370370374
17,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,30.526315789473685,5.342105263157895,1.3157894736842106,0.34210526315789475,0.0,26.92105263157895,40.973684210526315
18,0.0,0.0,0.0,3.586206896551724,29.24137931034483,0.0,0.27586206896551724,0.9310344827586207,0.0,0.0,16.06896551724138,0.0,0.0,0.0,0.0,22.93103448275862,0.27586206896551724,0.0,17.93103448275862,0.0,5.620689655172414,8.344827586206897
19,0.0,0.0,0.0,0.9782608695652174,11.434782608695652,0.0,0.043478260869565216,0.0,0.0,0.0,122.58695652173913,0.0,0.0,0.0,0.0,38.0,0.021739130434782608,0.0,11.978260869565217,0.0,8.23913043478261,16.456521739130434
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.454545454545453,0.0,0.0,0.0,0.0,25.09090909090909,47.88636363636363
21,0.0,0.0,0.0,0.0,0.0,0.0,2.7058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9705882352941178,39.55882352941177,1.1470588235294117,0.0,0.0,0.0,14.117647058823529,23.794117647058822
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476190476190476,0.0,0.0,0.0,0.0,5.666666666666667,9.428571428571429
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,0.0,0.0,0.0,0.0,4.476190476190476,7.095238095238095
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,10.757575757575758,0.0,0.0,0.0,0.0,8.06060606060606,15.151515151515152
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,24.806451612903224,0.0967741935483871,0.0,0.0,0.0,10.193548387096774,21.612903225806452
26,0.6744186046511628,0.0,0.0,0.0,0.0,0.0,0.7906976744186046,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.813953488372093,0.2558139534883721,0.0,0.0,0.0,17.651162790697676,32.06976744186046
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.3142857142857143,1.0142857142857142,0.0,0.0,24.34285714285714,38.01428571428571
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72463768115942,0.2608695652173913,0.0,0.0,0.0,18.71014492753623,31.753623188405797
