Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,7.888888888888889
2,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,4.833333333333333,3.5416666666666665
3,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,4.066666666666666,6.733333333333333
4,1.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.029411764705882,21.441176470588236
5,0.8,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,21.65,36.75
6,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0
7,2.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,2.0555555555555554,2.9444444444444446
8,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,8.878787878787879,12.666666666666666
9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3125,0.0,0.0,0.0,0.0,10.25,19.25
10,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2083333333333335,5.041666666666667
11,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.222222222222221,17.27777777777778
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625,6.125
13,2.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,2.27027027027027,6.0
14,1.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5217391304347827,4.043478260869565
15,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,0.0,0.0,5.75,5.75
16,1.2682926829268293,0.0,0.0,0.17073170731707318,2.4146341463414633,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,7.073170731707317,0.0,0.0,0.0,0.0,20.048780487804876,34.63414634146341
17,0.6875,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229166666666666,0.0,0.0,0.0,0.0,11.1875,21.25
18,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.153846153846153,18.907692307692308
19,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0833333333333335,0.0,0.0,0.0,0.0,3.2083333333333335,5.25
20,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.738095238095238,15.976190476190476,0.0,0.0,0.0,0.0,21.428571428571427,36.88095238095238
21,2.1805555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,18.805555555555557
22,1.2153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.892307692307693,8.2
23,0.8072289156626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.746987951807229,0.0,0.0,0.0,0.0,13.578313253012048,23.02409638554217
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.602564102564102,24.423076923076923
25,0.6413043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77173913043478,30.58695652173913
26,0.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.0,0.0,0.0,0.0,6.0,12.09375
27,1.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,4.470588235294118,4.529411764705882
28,1.1290322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3548387096774195,2.5161290322580645
29,1.4285714285714286,0.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,161.89285714285714,0.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,3.7142857142857144,0.0,1.2857142857142858,2.7857142857142856
30,1.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,2.235294117647059,3.6470588235294117
31,0.8165137614678899,0.0,0.0,0.7706422018348624,8.055045871559633,0.0,0.0,0.5321100917431193,0.0,0.0,78.36697247706422,0.0,0.0,0.0,0.0,4.10091743119266,0.0,0.0,0.0,0.0,9.889908256880734,17.61467889908257
32,1.0390625,0.0,0.0,0.015625,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2265625,0.0,0.0,0.0,0.0,10.96875,18.953125
33,0.6867469879518072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879518072289157,0.0,0.0,0.0,0.0,12.168674698795181,20.63855421686747
34,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6888888888888889,0.0,0.0,0.0,0.0,15.525925925925925,25.2
35,1.1666666666666667,0.0,0.0,0.6777777777777778,10.644444444444444,0.0,0.0,0.5333333333333333,0.0,0.0,77.0,0.0,0.0,0.0,0.0,3.511111111111111,0.0,0.0,0.0,0.0,10.355555555555556,18.91111111111111
36,1.2833333333333334,0.0,0.0,2.65,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183333333333334,0.0,0.0,0.0,0.0,14.8,24.733333333333334
37,2.3636363636363638,0.0,0.0,0.6363636363636364,33.59090909090909,0.0,0.0,1.9545454545454546,0.0,0.0,77.81818181818181,0.0,0.0,0.0,0.0,6.409090909090909,0.0,0.0,10.590909090909092,0.0,3.5454545454545454,3.5454545454545454
