Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.8888888888888888,0.0,0.0,1.5555555555555556,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,38.22222222222222,0.0,4.0,12.777777777777779
2,2.2857142857142856,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.14285714285714285,0.0,2.2857142857142856,0.0,5.0,6.285714285714286
3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0833333333333335,1.25,0.25,0.0,0.0,4.75,6.0
4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.6,0.0,0.0,2.9,6.35
5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0625,0.0,0.0,1.8125,0.0,8.0625,15.875
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.42857142857142,0.0,0.0,0.0,0.0,1.3714285714285714,0.0,0.0,0.0,0.0,2.257142857142857,3.342857142857143
7,2.210526315789474,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,2.3684210526315788,8.894736842105264,0.0,0.0,0.0,0.0,0.0,0.0,16.473684210526315,0.0,0.0,15.105263157894736,0.0,8.68421052631579,12.157894736842104
8,0.0,0.0,0.0,0.0,8.61111111111111,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,26.0,0.0,0.0,0.0,0.0,14.61111111111111,25.22222222222222
9,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.842105263157894,0.0,0.0,0.0,0.0,18.526315789473685,32.0
10,1.6470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.41176470588235,0.058823529411764705,0.0,0.0,0.0,13.705882352941176,26.764705882352942
