Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.555555555555557,0.0,38.333333333333336,0.0,0.0,0.0,0.0,30.333333333333332,52.111111111111114
2,2.0476190476190474,0.0,0.047619047619047616,0.38095238095238093,0.0,0.0,0.0,0.9047619047619048,1.4761904761904763,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,47.23809523809524,0.42857142857142855,0.0,3.142857142857143,0.0,22.333333333333332,38.142857142857146
3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,9.8,17.9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,10.222222222222221,22.555555555555557
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76923076923077,0.0,0.0,0.0,0.0,13.153846153846153,21.153846153846153
6,2.4242424242424243,0.0,0.0,0.0,2.0303030303030303,0.0,0.0,0.696969696969697,0.0,0.0,0.0,0.0,0.0,4.757575757575758,4.363636363636363,73.48484848484848,1.4848484848484849,0.0,25.21212121212121,2.0303030303030303,32.75757575757576,56.72727272727273
7,0.0,0.0,0.0,1.9024390243902438,0.0,0.0,0.0,2.731707317073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.121951219512194,0.0,1.7317073170731707,6.365853658536586,0.0,18.609756097560975,34.170731707317074
8,1.8805970149253732,0.0,0.0,0.13432835820895522,0.0,0.0,0.0,0.3582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.402985074626866,0.0,3.373134328358209,0.23880597014925373,0.0,32.82089552238806,56.37313432835821
9,2.3088235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279411764705882,0.0,2.088235294117647,0.0,0.0,15.720588235294118,25.529411764705884
10,1.6067415730337078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539325842696629,0.0,0.0,0.0,0.0,30.258426966292134,52.19101123595506
11,1.7272727272727273,0.0,0.0,1.0454545454545454,0.0,0.0,0.0,0.0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,80.63636363636364,0.0,0.0,4.7727272727272725,0.0,4.681818181818182,9.545454545454545
12,1.0588235294117647,0.0,0.0,2.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788235294117647,0.0,5.905882352941177,1.6352941176470588,0.0,16.211764705882352,28.188235294117646
13,0.9830508474576272,0.0,0.423728813559322,3.0,0.15254237288135594,0.0,0.0,4.677966101694915,1.5084745762711864,0.0,0.0,0.0,0.0,11.305084745762711,0.0,41.440677966101696,1.1864406779661016,1.8305084745762712,2.23728813559322,0.0,29.25423728813559,51.74576271186441
14,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.135416666666666,0.0,5.864583333333333,0.8333333333333334,0.0,32.052083333333336,53.114583333333336
