Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,22.233333333333334,0.0,11.533333333333333,1.5,0.0,23.9,37.766666666666666
2,2.0,0.0,0.0,0.0,0.0,0.0,1.6470588235294117,2.9411764705882355,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,105.41176470588235,5.294117647058823,3.2941176470588234,10.411764705882353,0.0,29.294117647058822,50.411764705882355
3,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,42.8,0.0,4.4,2.15,0.0,22.75,37.8
4,0.0,0.0,0.0,6.0,32.689655172413794,1.3448275862068966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.44827586206897,0.0,0.0,39.13793103448276,0.0,9.793103448275861,20.517241379310345
5,0.4,0.0,0.0,1.7285714285714286,3.9857142857142858,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,42.22857142857143,0.0,25.17142857142857,44.52857142857143
6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9565217391304348,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,33.26086956521739,0.30434782608695654,12.521739130434783,20.434782608695652,0.0,49.56521739130435,86.32608695652173
7,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,388.3888888888889,0.8333333333333334,0.0,3.888888888888889,0.0,10.5,19.61111111111111
8,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8125,0.0,10.03125,0.78125,0.0,16.78125,25.4375
9,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.4285714285714286,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,113.8,0.0,0.0,14.742857142857142,0.0,18.285714285714285,32.885714285714286
10,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,0.12,5.3,3.84,0.0,17.04,28.08
