Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.840579710144928,0.0,7.246376811594203,0.0,0.0,12.08695652173913,22.246376811594203
2,1.367741935483871,0.0,0.0,0.2709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,2.9096774193548387,0.0,0.0,0.0,0.0,5.935483870967742,0.0,8.993548387096775,0.0,0.0,5.664516129032258,9.683870967741935
3,0.9142857142857143,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.071428571428571,0.0,0.0,0.0,0.0,16.071428571428573,0.0,14.17142857142857,0.0,1.7714285714285714,29.47142857142857,54.48571428571429
4,2.3114754098360657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2459016393442623,0.0,4.590163934426229,0.0,0.0,7.868852459016393,12.901639344262295
5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4064516129032256,0.0,3.0903225806451613,0.0,0.0,27.038709677419355,45.30967741935484
6,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,2.5625,0.0,0.4270833333333333,0.0,0.0,22.552083333333332,39.864583333333336
7,1.2476190476190476,0.0,0.0,0.8476190476190476,0.0,0.0,0.0,0.2761904761904762,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,8.095238095238095,0.12380952380952381,14.257142857142858,0.0,4.961904761904762,33.371428571428574,58.78095238095238
8,1.3582089552238805,0.0,0.0,1.7761194029850746,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,6.776119402985074,0.0,8.402985074626866,0.0,0.0,16.82089552238806,30.880597014925375
9,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,1.375,0.0,0.0,1.375,0.0,4.875,12.25
10,2.1791044776119404,0.0,0.0,0.35074626865671643,0.0,0.0,0.0,0.022388059701492536,0.0,0.27611940298507465,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.7761194029850746,0.03731343283582089,0.0,18.455223880597014,30.246268656716417
11,2.8068181818181817,0.0,0.0,1.8068181818181819,7.443181818181818,0.0,0.0,0.4659090909090909,0.0,0.0,25.920454545454547,0.0,0.0,0.0,0.0,2.147727272727273,0.0,0.25,5.579545454545454,0.0,26.170454545454547,48.07954545454545
12,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,24.5,0.0,16.8125,0.0,0.0,17.5,33.6875
13,0.5595238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.0,0.0,0.0,0.0,0.0,5.809523809523809,0.0,6.607142857142857,0.0,2.9166666666666665,32.523809523809526,57.476190476190474
14,2.3867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169811320754717,0.0,0.0,0.0,0.0,0.0,1.4622641509433962,0.0,0.660377358490566,0.0,0.0,16.245283018867923,26.87735849056604
