Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.636363636363637,0.0,6.636363636363637,0.0,0.0,12.045454545454545,24.954545454545453
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6153846153846154,0.0,0.0,0.0,0.0,6.6923076923076925,8.384615384615385
3,1.528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.830188679245283,0.0,1.0754716981132075,2.943396226415094,0.0,6.622641509433962,9.867924528301886
4,4.586956521739131,0.0,0.0,0.8478260869565217,13.021739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434782608695652,0.0,0.8478260869565217,0.8913043478260869,0.0,12.630434782608695,24.434782608695652
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625,0.0,1.7083333333333333,0.0,0.0,5.166666666666667,8.375
6,1.9583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.4722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.611111111111114,0.0,0.0,0.0,0.0,22.97222222222222,40.97222222222222
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,3.8181818181818183,7.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97872340425532,0.0,3.5106382978723403,0.0,0.0,7.851063829787234,13.574468085106384
9,0.0,0.0,0.0,3.74,5.28,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.14,0.0,20.62,32.26
10,0.0,0.0,0.0,1.1518987341772151,0.0,0.0,0.0,0.7974683544303798,0.0,0.0,0.0,0.0,0.0,1.7215189873417722,0.0,8.164556962025317,0.0,2.7848101265822787,0.3037974683544304,0.0,17.645569620253166,29.379746835443036
11,0.6962025316455697,0.0,0.0,0.0,0.0,0.0,0.10126582278481013,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.4050632911392405,0.0,6.2405063291139244,0.0,3.1645569620253164,1.9746835443037976,0.0,18.151898734177216,32.53164556962025
