Object,CD66b,CD20,CD28,CD16,CD163,CD11b,CD45,CD4,CD31,CD279,CD68,Foxp3,CK7,Ki67,CD8,Collagen,CD3,CD138,HLADR,GranzymeB,Ir191,Ir193
1,0.0,0.0,0.0,16.448979591836736,40.816326530612244,0.0,0.0,1.7142857142857142,0.0,0.0,43.775510204081634,0.0,0.0,0.0,0.0,22.428571428571427,0.0,6.408163265306122,13.183673469387756,0.0,42.91836734693877,79.38775510204081
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7978723404255319,0.0,1.8085106382978724,0.0,0.0,36.88297872340426,64.93617021276596
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3181818181818181,0.0,3.0606060606060606,0.0,0.0,25.893939393939394,46.90909090909091
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.093023255813954,0.0,0.0,12.465116279069768,21.697674418604652
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877551020408163,0.0,0.0,15.755102040816327,27.857142857142858
6,0.0,0.0,0.0,16.047619047619047,45.0,0.0,0.0,5.190476190476191,0.0,0.0,216.0,0.0,0.0,0.0,0.0,4.190476190476191,0.0,0.047619047619047616,9.30952380952381,0.0,6.690476190476191,14.476190476190476
7,0.49444444444444446,0.0,0.0,0.0,0.0,0.6833333333333333,0.0,0.9222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.377777777777778,0.0,4.816666666666666,0.6944444444444444,2.7555555555555555,26.355555555555554,45.68888888888889
8,0.0,0.0,0.0,0.543046357615894,4.662251655629139,0.0,0.0,0.543046357615894,0.0,0.0,13.794701986754967,0.0,0.0,0.0,0.0,4.6158940397351,0.0,6.072847682119205,0.40397350993377484,0.0,27.894039735099337,51.88079470198676
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941178,0.0,1.9411764705882353,0.0,0.0,10.647058823529411,20.647058823529413
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,0.0,0.0,6.962264150943396,0.0,0.839622641509434,0.0,8.349056603773585,0.0,0.0,18.10377358490566,34.27358490566038
11,0.06569343065693431,0.0,0.0,0.0,0.0,0.0,0.0,0.30656934306569344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.233576642335766,0.0,16.744525547445257,0.0,0.0,32.87591240875913,57.78102189781022
12,0.36752136752136755,0.0,0.0,10.777777777777779,16.188034188034187,0.0,0.0,2.1965811965811968,0.0,0.0,185.6239316239316,0.0,0.0,0.0,0.7264957264957265,10.008547008547009,0.0,9.264957264957266,13.58974358974359,0.0,25.153846153846153,47.72649572649573
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48031496062992124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874015748031496,0.0,10.535433070866143,0.47244094488188976,0.0,26.212598425196852,47.07874015748032
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593939393939394,0.0,3.5393939393939395,0.0,0.0,24.64848484848485,41.57575757575758
15,0.42990654205607476,0.0,0.0,19.44859813084112,32.42056074766355,0.0,0.0,2.4766355140186915,0.0,0.0,169.16822429906543,0.0,0.0,0.0,0.18691588785046728,2.514018691588785,0.0,5.158878504672897,14.233644859813085,0.0,21.60747663551402,40.91588785046729
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1.55,0.0,0.0,8.45,15.55
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37872340425531914,0.0,1.9489361702127659,0.0,0.0,31.182978723404254,56.212765957446805
18,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.678082191780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541095890410959,0.0,1.917808219178082,0.0,0.0,16.815068493150687,30.60958904109589
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,2.2095238095238097,0.0,2.5142857142857142,0.0,0.0,17.457142857142856,32.43809523809524
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,21.153846153846153,30.923076923076923
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233870967741935,0.0,3.6129032258064515,0.0,0.0,27.677419354838708,49.354838709677416
22,0.47297297297297297,0.0,0.0,0.0,0.0,1.445945945945946,0.0,3.4054054054054053,0.0,0.0945945945945946,0.0,0.0,0.0,0.0,1.8108108108108107,3.77027027027027,0.0,1.0675675675675675,0.0,0.0,12.945945945945946,21.094594594594593
23,0.22406639004149378,0.058091286307053944,0.0,0.0,0.0,0.5809128630705395,0.0,1.6431535269709543,0.0,0.42323651452282157,0.0,0.0,0.0,0.0,0.6970954356846473,0.4979253112033195,0.0,2.08298755186722,0.24481327800829875,6.070539419087137,28.6597510373444,48.85892116182573
24,0.0,0.0,0.0,0.1686746987951807,0.8734939759036144,0.0,0.0,1.6626506024096386,0.35542168674698793,0.0,0.0,0.0,0.0,0.0,0.1566265060240964,17.1144578313253,0.0,14.44578313253012,0.28313253012048195,0.0,15.91566265060241,29.265060240963855
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.378787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.19696969696969696,2.5454545454545454,0.0,0.12121212121212122,0.0,0.0,18.28787878787879,34.15151515151515
26,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,5.93,9.59,0.0,19.81,39.77
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,12.292682926829269,27.20731707317073
28,0.5192307692307693,0.0,0.0,0.0,0.0,0.5192307692307693,0.0,1.4278846153846154,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.4951923076923077,7.6875,0.0,3.201923076923077,0.038461538461538464,0.0,14.014423076923077,26.173076923076923
