Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,24,1.0833333333333333,212.58333333333334,8.32715013105864,3.7995195054885356,0.8898357971313481
2,72,3.736111111111111,372.3333333333333,11.60197553025977,8.540880102838114,0.6768103776508875
3,21,1.2857142857142858,365.57142857142856,6.49353563909391,4.102096071855072,0.775196679940849
4,40,1.8,707.725,10.039766361832156,5.074750378080039,0.8628471165059386
5,102,4.401960784313726,197.37254901960785,15.81500218520545,9.404914193939504,0.8039602201274232
6,86,2.488372093023256,393.6860465116279,16.676831792698916,6.780742433197947,0.9136078139224011
7,48,2.4791666666666665,405.1458333333333,9.497838717600764,6.666621143594531,0.7122663557278627
8,52,2.673076923076923,510.78846153846155,9.452803114374824,7.053859887775527,0.6657007022569283
9,46,2.5869565217391304,649.8695652173913,9.693543548834711,6.303092517295756,0.759732149160305
10,69,3.1159420289855073,449.0869565217391,11.537480609885492,8.036134819154714,0.7175332706303378
11,96,3.2083333333333335,489.875,14.853137504576749,8.511161015143067,0.8195406228788114
12,20,2.65,630.45,6.331370505657219,3.938749486841458,0.7829373056164398
13,58,3.0172413793103448,678.1379310344828,9.287921560978388,8.088594272812097,0.49150921982949186
14,84,2.9166666666666665,689.702380952381,17.27262636450404,7.324741860628786,0.9056310621023265
15,119,6.394957983193278,187.6218487394958,17.973682709647527,9.768489704435067,0.8394166185476784
16,93,3.849462365591398,266.93548387096774,12.240969217980224,9.890172472984416,0.5892419307260411
17,74,3.4054054054054053,340.2972972972973,11.56255290666006,8.356501076219601,0.6911397807424697
18,148,3.574324324324324,528.5743243243244,22.73648691485203,8.740074651758727,0.9231635406050628
19,55,3.327272727272727,622.2363636363636,9.174113345287399,7.717208935185522,0.5407334693179816
20,215,5.093023255813954,238.8186046511628,23.55233637834925,12.333701956852172,0.851919895996044
21,263,4.334600760456274,311.33079847908743,42.812970352417615,9.671888521590116,0.9741481213133577
22,114,5.719298245614035,382.219298245614,14.85714305210545,10.106800577032928,0.7329658694631744
23,85,4.035294117647059,458.3529411764706,11.170777530939404,9.81119475410861,0.47812624004886556
24,60,3.55,638.4166666666666,9.284083966156022,8.42543809730906,0.42002138550380347
25,150,5.16,351.2,16.66021697331176,11.856962950189855,0.7024904301646031
26,116,4.7844827586206895,659.4741379310345,13.09513847007569,11.490837483465787,0.47959710894427154
27,91,5.252747252747253,669.1208791208791,12.233519876427566,9.61383190010821,0.6184046581364643
28,197,6.208121827411167,279.83756345177665,17.38041072517579,14.52580501002649,0.5490990330084388
29,263,8.551330798479087,441.79467680608366,25.937612380405696,13.61609743213282,0.8511295520110763
30,57,6.421052631578948,645.9298245614035,11.083031777487115,7.3416735731275935,0.749128538965484
31,89,6.977528089887641,588.5505617977528,11.476116655649776,9.938139500144105,0.5000707869975516
32,176,5.045454545454546,717.1477272727273,26.172237031347013,10.22007628093897,0.9206058816470772
33,119,7.100840336134453,208.45378151260505,14.977343471092059,10.305580666467355,0.7256367234220901
34,93,8.376344086021506,501.7741935483871,15.106105307932493,8.039750377064166,0.8466069634941402
35,57,9.105263157894736,494.7543859649123,9.91447572357643,7.562555433694972,0.6466590738359221
36,98,10.081632653061224,560.1530612244898,11.704656524215336,10.651681796999824,0.4145249128786914
37,103,9.737864077669903,598.6310679611651,12.564923996776196,10.833731552102517,0.5065336016216337
38,83,9.650602409638553,685.4819277108434,13.6811861508861,8.007476070049984,0.8108232633105278
39,115,10.208695652173914,259.44347826086954,13.420322698588885,11.257422886509245,0.544387298666728
40,67,9.925373134328359,509.53731343283584,9.68648444376269,9.121127347940762,0.33663716778435937
41,4,9.5,545.5,2.0,2.0,0.0
42,56,10.571428571428571,621.7678571428571,9.850752545343424,7.291203870572187,0.6724228765304883
43,12,11.166666666666666,462.9166666666667,4.894994431930091,2.9693109114997,0.7950060587397373
