Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,30,1.4,589.5,8.748333174572933,4.332820482472512,0.8687369180325039
2,17,1.411764705882353,790.2941176470588,5.30043935343724,4.092631588351591,0.6354638360916526
3,20,1.65,824.1,5.982044501898909,4.346854446298039,0.6870075239882134
4,29,1.7586206896551724,539.7931034482758,7.232467536120409,5.10629913594163,0.7081874276882766
5,70,2.442857142857143,553.2714285714286,13.6734048027964,6.575374675200833,0.8767820966213452
6,46,2.3260869565217392,613.8913043478261,9.517215330695105,6.1898999892237585,0.7596006048202357
7,18,1.8888888888888888,524.7222222222222,5.076445469458138,4.46191816837747,0.47692249040608053
8,32,2.53125,621.125,7.072368879269361,5.892026258897888,0.5531147878780668
9,35,2.4285714285714284,924.0571428571428,7.29951551864314,6.0436787460060035,0.5607928477972086
10,50,3.14,638.16,10.27134599625732,6.172216087044325,0.7993121845628981
11,50,2.54,675.36,9.952471317185449,6.4598076349533,0.7607323666593608
12,103,2.825242718446602,770.9805825242719,19.10549184086751,7.192233702545646,0.9264375470213221
13,37,3.054054054054054,702.0,7.457209707267615,6.351635531867268,0.5239577491051894
14,50,3.48,807.08,11.831220128848315,5.3882678350964,0.8902726663246258
15,41,3.317073170731707,756.1463414634146,7.77192828061705,6.705444389410854,0.5055839081977815
16,97,4.443298969072165,568.8762886597938,12.038662141232672,10.479782831687949,0.4921496928504645
17,14,4.857142857142857,862.6428571428571,4.9437078791371425,3.63213511133353,0.6783936988471191
18,48,4.8125,912.9791666666666,8.515998795388276,7.181572720453901,0.5374374224303802
19,32,4.96875,669.28125,7.663776096733758,5.383798467544293,0.7116842891298321
20,21,5.285714285714286,707.7619047619048,5.8885235784105765,4.666776704078709,0.6098450405770256
21,32,5.375,788.78125,7.330482523737181,5.634571941965403,0.639670150148441
22,8,5.5,624.5,4.242640687119285,2.449489742783178,0.816496580927726
23,74,5.878378378378378,715.581081081081,13.731611913006642,6.9568869617803175,0.8621618529096582
24,20,6.5,514.5,6.0,4.09878030638384,0.7302967433402214
25,28,7.071428571428571,557.0357142857143,7.437745921165201,4.781590643455184,0.7659654932402685
26,59,7.5423728813559325,826.728813559322,10.720552023547846,7.073461323066388,0.7514378891254822
27,55,6.763636363636364,836.1090909090909,9.726077409206088,7.197918435240768,0.6725365984500248
28,91,6.835164835164835,604.5494505494505,12.29025886194213,9.413158312904653,0.6429549568634716
29,19,7.421052631578948,613.1052631578947,5.544698233777089,4.2956952169149805,0.6322808964466017
30,66,7.0606060606060606,727.6212121212121,11.328520911076504,7.400317952268464,0.7571452029558371
31,121,8.561983471074381,579.8842975206611,15.948009274962091,10.003150597964176,0.7788300046126042
32,59,8.101694915254237,804.6949152542373,11.927693059200049,6.5722207378584665,0.834501818163714
33,108,8.0,817.9074074074074,12.386414917505002,11.204939196232722,0.4262292125494055
34,79,8.227848101265822,890.9240506329114,10.813958743495224,9.610578306088733,0.4584509488681705
35,28,10.0,630.3214285714286,6.507452556531642,5.451081150953975,0.5461806047563829
36,64,10.03125,769.4375,9.506834532800585,8.60476450380545,0.4251699767188728
37,12,10.083333333333334,856.6666666666666,4.364045181411537,3.5213000580812737,0.5907030891845738
38,17,10.470588235294118,617.8823529411765,5.487954724560283,3.880570000581328,0.7071067811865475
39,65,10.476923076923077,778.9692307692308,9.842713011026378,8.428273457949757,0.5164857834408083
40,92,11.076086956521738,639.7065217391304,12.29698076663246,9.510205012237526,0.6339460930160861
41,34,11.911764705882353,881.2352941176471,9.518540853258175,4.567010798904673,0.8773770330497854
42,45,12.844444444444445,535.5111111111111,8.800211859260024,6.83377412291359,0.6300598876116343
43,34,12.588235294117647,622.5,7.02310341752473,6.358758043350958,0.4245473738682427
44,75,12.613333333333333,899.72,10.726151289394549,8.90373146902888,0.5576210368673487
45,14,13.5,491.2857142857143,4.20883424647321,4.120630029101703,0.2036532699906393
46,24,13.375,911.4583333333334,5.990898168162954,5.1476235320379296,0.5115715204124069
47,82,13.804878048780488,509.9024390243902,11.900836242459855,8.792949578291154,0.673868385773569
48,63,14.063492063492063,555.3492063492064,10.29407056661131,7.917269527624612,0.6391167882424593
49,140,14.428571428571429,656.9857142857143,14.597439939184795,12.629947092067459,0.5013983107298747
50,14,14.071428571428571,541.1428571428571,5.449353665897314,3.1458514520977277,0.8165399631383786
51,30,15.133333333333333,629.1,6.903058194817838,5.600893659156593,0.584541087695464
52,101,15.099009900990099,740.6732673267327,14.292267733488105,9.021691654293585,0.7755966382082513
53,34,14.970588235294118,486.7647058823529,7.703008687568933,5.6150431042291835,0.6845759376730942
54,47,16.53191489361702,711.936170212766,8.69358669485911,6.816723928594283,0.6206225018724058
55,92,17.184782608695652,579.554347826087,11.226776559137633,10.663664538953126,0.31273002254443105
56,102,16.58823529411765,612.0196078431372,12.82531003785358,10.190745395405477,0.6071583952502408
57,55,17.10909090909091,932.4909090909091,12.400015013493626,5.872329670948848,0.8807538178132641
58,18,17.22222222222222,503.05555555555554,5.033222956847167,4.575835618216445,0.41652044217833617
59,59,17.949152542372882,530.3559322033898,9.770527539985808,7.8000834475406595,0.6022231929504551
60,107,17.80373831775701,694.8691588785047,12.309574681207785,11.071351165125227,0.4371065643377996
61,99,17.606060606060606,855.5252525252525,13.4062347821824,9.430332398089396,0.710765674704083
62,62,18.048387096774192,788.1774193548387,9.974974765284255,8.005486098440052,0.5965754079585408
63,41,18.853658536585368,624.9268292682926,7.783531210924697,6.689127220441391,0.5113123928307589
64,157,20.26751592356688,569.7452229299363,20.949658332340054,9.724788422554628,0.8857314855415216
65,48,19.395833333333332,864.75,8.781778422757954,7.0028629827953255,0.6034100473266855
66,196,20.147959183673468,545.1122448979592,17.481779704688442,15.027825024344818,0.510920666811549
67,83,19.710843373493976,640.5060240963855,11.408155566284801,9.341445766958056,0.5740228664397417
68,28,20.428571428571427,876.5357142857143,7.451964337707496,4.81905899012992,0.762758834191865
69,59,20.508474576271187,496.8813559322034,9.2633212557028,8.175931966056666,0.47009944839416345
70,72,20.680555555555557,756.3333333333334,11.64611758114183,7.850103064656245,0.7386827841593484
71,4,21.0,701.75,2.8284271247461903,1.7320508075688772,0.7905694150420949
72,141,20.836879432624112,779.0709219858156,15.002737666939389,12.112956174007142,0.5900276283057669
73,38,21.13157894736842,796.1052631578947,9.21618876118776,5.198906011934288,0.8257024814721776
74,13,21.23076923076923,803.3076923076923,5.300555843790935,3.186318950907605,0.7991518453864764
75,18,20.444444444444443,597.6666666666666,6.817856507116094,3.5466267132920084,0.8540464589577523
76,58,22.913793103448278,916.1206896551724,9.961001747605309,7.4841625537328005,0.6599080427452191
77,92,23.065217391304348,587.2826086956521,11.878846134484657,9.999093028577457,0.5398577666423171
78,34,23.058823529411764,922.6470588235294,7.828022406272001,5.46352385265814,0.7161520176495647
79,113,23.849557522123895,719.2212389380531,13.537078634441436,10.720525265279774,0.6106016743643146
