Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,8,0.625,794.75,3.9722133299273006,2.6403638502198645,0.747102836415358
2,4,0.5,613.5,2.0,2.0,0.0
3,4,0.5,737.5,2.0,2.0,0.0
4,11,0.9090909090909091,935.0909090909091,5.245419980225457,2.67024293468312,0.8607299717152994
5,26,1.8076923076923077,484.84615384615387,6.593437007762378,5.130828879695447,0.6280510693310267
6,9,1.3333333333333333,663.1111111111111,3.885753375057407,2.7954428906961324,0.6945875203623408
7,39,2.282051282051282,776.1794871794872,8.009620758536167,6.756287569461322,0.5370953600557183
8,20,1.25,847.45,6.259115876723552,4.169348683157498,0.7458408162122024
9,41,2.2195121951219514,463.5365853658537,8.593651488161399,6.119994247611731,0.7020243426134563
10,32,1.5625,561.625,9.08700358482606,4.4848484756297315,0.8697200557915664
11,102,4.3431372549019605,816.8137254901961,15.868841780975982,9.415028381019109,0.8049793653059026
12,59,2.457627118644068,911.271186440678,11.843643681630894,6.3577518574098635,0.843705014778445
13,45,2.3777777777777778,402.8,9.22426356623622,6.210256246586076,0.7394128759708917
14,85,2.3176470588235296,421.6941176470588,17.159165297413452,6.40990809049302,0.9276076547092468
15,55,2.4,492.05454545454546,10.664943629972157,6.887175926716945,0.7635260248875263
16,95,3.4210526315789473,502.1578947368421,17.093887965904454,7.924336949724152,0.8860565259615341
17,60,2.683333333333333,585.5166666666667,11.214462322508549,7.011439171916179,0.7804533412832497
18,24,1.875,681.875,6.582805886043833,4.915960401250875,0.6650621717611762
19,59,2.7288135593220337,704.6779661016949,10.328118329422017,7.31280082763589,0.7061645699095209
20,38,2.6052631578947367,829.3157894736842,9.075193396703533,5.338500779638552,0.8086776674075054
21,13,2.1538461538461537,865.2307692307693,5.547001962252291,2.935197542821372,0.8485281374238569
22,79,3.4936708860759493,881.9367088607595,13.211033672353235,8.008622435057607,0.7953068273676943
23,22,1.8636363636363635,953.5909090909091,7.211349275835259,3.8521963642215646,0.8453674504713011
24,67,2.970149253731343,983.0149253731344,11.246324696017208,7.653560371250052,0.7327120407428023
25,59,2.288135593220339,994.2542372881356,12.232685503476398,6.281440359626035,0.8580917283944575
26,82,2.524390243902439,550.1951219512196,15.718220737670691,6.802211184352401,0.9015093532539368
27,113,3.4601769911504423,451.12389380530976,16.20972197962675,9.8887867750697,0.7923607410867048
28,76,3.3815789473684212,476.89473684210526,11.14537134136124,8.814466806732343,0.6119926525994228
29,10,2.3,975.8,4.477016006518516,2.8768607330520872,0.7662148937541976
30,51,3.803921568627451,645.7450980392157,9.628501426978646,6.910489067766068,0.6963402728005177
31,63,3.9365079365079363,675.4603174603175,9.966396464472957,8.067786740089458,0.5871214261561533
32,77,4.064935064935065,854.5194805194806,10.505490837775865,9.416900154590833,0.44328872764134464
33,68,4.176470588235294,638.6029411764706,11.98707395311123,7.41190634185949,0.7859225878336611
34,125,5.416,654.592,13.300359258102896,12.540020877390775,0.33326486815819745
35,71,4.774647887323944,572.7042253521126,10.432754264437587,8.678224252036301,0.5550382137957661
36,48,4.895833333333333,891.5833333333334,9.197935421217927,6.691780662241483,0.6860750967415836
37,106,5.952830188679245,514.1320754716982,14.254369885670835,9.726841417873596,0.7310012652433499
38,81,5.08641975308642,523.1234567901234,13.5909801533038,7.901143718980863,0.8136521571630594
39,51,4.078431372549019,603.4901960784314,9.87003214158273,6.719313256393225,0.7324886267197539
40,59,5.338983050847458,741.9661016949152,9.707985844415694,7.717453604148558,0.6066627694098472
41,22,6.045454545454546,593.7272727272727,5.5195074369704376,5.0760656626865766,0.39271745514253664
42,146,4.445205479452055,623.5410958904109,16.404701296114272,12.084849651962722,0.6762525116076541
43,19,6.157894736842105,710.1578947368421,5.271572221283754,4.5005385950383054,0.5207037318817047
44,44,6.159090909090909,944.0681818181819,7.745966692414833,7.278406873181124,0.342169387595037
45,32,7.09375,506.90625,8.320568159561512,5.242794627113593,0.7765135470760577
46,40,5.8,873.6,9.209330169057461,5.512552751429058,0.8010604452366921
47,73,6.534246575342466,899.2876712328767,10.208913764023166,9.145529954706467,0.444381359471981
48,81,6.728395061728395,924.283950617284,14.027786506768773,7.440976719647887,0.8477190184889538
49,49,7.73469387755102,825.7755102040817,9.631877816648611,6.711892702709315,0.7172251034719702
50,173,7.3526011560693645,538.5722543352601,16.156466846560907,14.210428186234177,0.4758055814761443
51,34,7.529411764705882,486.4117647058824,6.859943405700354,6.313603701175876,0.3910769444375216
52,25,7.68,584.24,7.609123278140789,4.197766422522339,0.8340588770255224
53,83,8.891566265060241,632.6626506024096,12.700287538968286,9.208153024078955,0.6887120176565141
54,26,7.923076923076923,885.0769230769231,6.312794895124085,5.258476888983818,0.5532923681752372
55,5,7.6,421.2,3.098386676965933,1.7888543819998317,0.816496580927726
56,111,8.522522522522523,845.5225225225225,12.149060596010765,11.636628429782434,0.287364662686678
57,27,8.777777777777779,950.5555555555555,6.581104928481457,5.234988758634838,0.6060094802829507
58,18,8.333333333333334,985.3888888888889,4.853406592853679,4.786813161897337,0.16508685218121663
59,92,8.771739130434783,430.39130434782606,11.95980056317944,9.848043685921759,0.5674196733424147
60,17,8.705882352941176,491.70588235294116,5.552178461271106,3.917438540018217,0.7086423846392489
61,28,9.142857142857142,598.5,6.546536707079771,5.421047417431507,0.5606119105813882
62,52,10.038461538461538,819.8653846153846,9.604559993448273,7.107442644279331,0.6725990508500933
63,65,9.738461538461538,550.6,9.604329030212734,8.72719682779808,0.41750800407644706
64,18,9.833333333333334,562.3333333333334,5.661327482875315,4.048927706947247,0.6989295601575878
65,13,9.461538461538462,577.8461538461538,4.3616645597524775,3.756591133295642,0.5081397159034496
66,18,10.277777777777779,939.8888888888889,5.076445469458138,4.461918168377471,0.4769224904060803
67,59,11.898305084745763,567.5084745762712,10.214883030674256,7.642303325518201,0.6635253765309767
68,23,11.0,593.3913043478261,5.766075694998569,5.120108307034731,0.45989934647656916
69,130,12.2,472.8076923076923,14.3626910433991,11.922370925158736,0.557624804926721
70,11,12.0,698.9090909090909,4.596473335205269,3.0472374405751204,0.7486626258930315
71,21,11.333333333333334,955.047619047619,5.309470424672897,5.135797623890577,0.2536731447159204
72,149,11.87248322147651,384.32214765100673,19.938924711445292,10.882310757100543,0.8379270608897973
73,26,12.115384615384615,608.2692307692307,6.4076707814980285,5.265246456215877,0.5699060061595816
74,29,11.931034482758621,791.2413793103449,7.707713510677688,4.784681163923902,0.7839964479329289
75,29,12.10344827586207,482.2413793103448,7.154088170907723,5.3166999449797006,0.6691032300678913
76,61,12.37704918032787,504.1803278688525,9.606564670491675,8.089719265886982,0.5393163520996503
77,70,12.714285714285714,962.4142857142857,9.925513597622633,8.973162720644451,0.42742625720325034
78,17,12.588235294117647,975.8823529411765,5.181899763382574,4.041201040002321,0.625943231252129
79,36,12.666666666666666,416.1111111111111,7.814411153200776,5.817951407123035,0.6676050070025454
80,23,13.478260869565217,603.7391304347826,6.537329498806364,4.471353448674971,0.7295078142411774
81,124,13.274193548387096,861.3064516129032,14.95725283346914,10.890699272854155,0.6854479527115055
82,17,12.352941176470589,872.0,4.7527082062880375,4.53818859340845,0.2970442628930021
83,42,13.666666666666666,588.5238095238095,8.66287492282661,6.135465791208517,0.7059634913904199
84,83,13.493975903614459,880.5421686746988,10.78719631834877,9.814797775087262,0.4149236563853656
85,25,14.32,558.68,6.302753418767732,5.1106261203703465,0.5852455626777741
86,13,14.076923076923077,989.8461538461538,4.748377429419916,3.5597537413447733,0.6618028466539135
87,34,14.411764705882353,598.3529411764706,7.222133679202711,6.025891913652289,0.5512131084856043
88,37,14.324324324324325,935.918918918919,7.530942533829069,6.365827914283256,0.5343083165569896
89,21,14.523809523809524,971.0,6.081276256245482,4.510248566739277,0.6707743255753512
90,101,11.881188118811881,404.35643564356434,19.806773275741254,8.768048520623283,0.896680008545039
91,28,15.0,496.5,6.707767380502277,5.251407938876791,0.622166912169471
92,75,15.586666666666666,524.92,10.321390115286759,9.447027485420112,0.40280379532244226
93,102,15.411764705882353,735.4607843137255,14.28894682669281,9.97596924834872,0.715941894959776
94,47,15.297872340425531,775.063829787234,8.268259727176558,7.189086257008215,0.49396819117033136
95,60,15.4,664.7,10.316636771417878,7.481109926115808,0.6885908575260681
96,29,15.172413793103448,984.0,7.893195900492425,4.651411325937615,0.8079188259273528
97,13,15.461538461538462,553.4615384615385,5.090333411204292,3.4028855436426744,0.7437125554074976
98,16,15.75,593.5,5.261621274704831,3.91348202520128,0.6684259051603841
99,44,15.886363636363637,612.4090909090909,7.605696329901486,7.3852429269042466,0.2390197810762484
100,63,16.285714285714285,725.6031746031746,9.731168552959266,8.235770526494367,0.5326604531177761
101,77,16.558441558441558,709.4805194805194,10.475328626268947,9.453867083803567,0.4307132576830104
102,54,16.5,941.6851851851852,9.343305121430012,7.394083518691488,0.6113274914832313
103,96,17.4375,435.9270833333333,12.1420725680329,10.112162856753832,0.5535436531084872
104,7,17.0,696.2857142857143,3.0237157840738176,2.799416848895061,0.377964473009227
105,73,16.91780821917808,796.8082191780821,10.365309248091986,8.988620866456177,0.4979894521574663
106,94,18.127659574468087,485.7340425531915,13.84503047548791,8.89341658820209,0.7664077197336523
107,24,16.708333333333332,548.0,6.225931849608698,5.086910800566186,0.576563819050122
108,30,17.5,618.5,6.531972647421808,5.796550698475776,0.46097722286464426
109,45,17.4,701.3111111111111,7.896751538558807,7.280064548451967,0.38741305837822215
110,49,19.387755102040817,759.6530612244898,11.361496859737125,5.922386047428143,0.8533929649769066
111,49,17.755102040816325,976.0612244897959,9.490250020313107,6.616095693993574,0.7169285841153271
112,51,17.823529411764707,903.7647058823529,8.374933744226693,7.821910513919956,0.35735964703921874
113,101,18.336633663366335,511.980198019802,11.782564513245896,11.0455968317712,0.34811269532209993
114,24,19.458333333333332,909.75,6.775262627847788,4.589993305649945,0.7355563688101313
115,10,19.2,519.5,4.09878030638384,2.9933259094191533,0.6831300510639732
116,122,19.450819672131146,571.4344262295082,15.49398532061237,10.531423840742065,0.733480534741808
117,28,19.678571428571427,623.2142857142857,6.950655291496748,5.1423237023357995,0.6727906277186293
118,41,19.70731707317073,765.7073170731708,8.524850465206354,6.207811095469243,0.6853628233589036
119,20,19.85,998.05,7.731010827707836,3.198667157092813,0.9103928087251936
120,39,20.28205128205128,557.7692307692307,7.560501430447598,6.640671328080446,0.47804118528211076
121,18,20.27777777777778,596.3888888888889,5.693388843125944,3.935296437229382,0.7226591383582849
122,21,20.0,864.3809523809524,5.520524474738834,4.856209060564557,0.4755948656056709
123,69,20.608695652173914,932.9710144927536,12.952483267805832,6.992872367181587,0.8417377508977575
124,151,22.198675496688743,532.6754966887418,16.619962899233837,12.1809010701518,0.6803279367513386
125,71,22.112676056338028,584.5070422535211,11.710753930617708,8.171107063351647,0.7163473017345321
126,62,21.322580645161292,812.8709677419355,9.17254403198398,8.598436744039734,0.34822698551214293
127,6,21.833333333333332,831.1666666666666,3.1269438398822857,2.309401076758503,0.674199862463242
128,8,22.125,877.125,3.4641016151377544,2.7386127875258306,0.6123724356957945
129,16,22.125,707.25,6.602897716712576,3.025184579927621,0.8888696647386813
130,20,21.75,754.95,5.700651850964227,4.388914270534128,0.638168270197698
131,73,22.10958904109589,956.5890410958904,12.888273536808553,7.902538096978499,0.7899608925200301
132,20,22.35,732.4,5.916079783099617,4.698936049788292,0.6075712774176023
133,90,23.1,397.52222222222224,11.170289164764172,10.436637648574893,0.3564322518139902
134,15,22.866666666666667,896.5333333333333,4.618802153517007,4.061745656460751,0.47609522856952347
135,10,23.7,554.3,4.0,3.149603149604724,0.6164414002968978
136,22,23.318181818181817,726.1818181818181,6.355391567093213,4.390719703707327,0.7229834668368046
137,132,23.704545454545453,473.8181818181818,14.11733854769901,12.014611523919466,0.5250788535282137
138,108,23.87037037037037,496.18518518518516,13.017413746658965,10.71290894604689,0.5680884006153853
139,13,23.384615384615383,562.6153846153846,4.318667337728677,3.6794648440311994,0.523556754446835
140,9,23.88888888888889,712.5555555555555,4.618802153517006,2.3517789431685254,0.8606629658238704
141,42,24.69047619047619,782.4047619047619,7.701245791673012,7.021290693797374,0.4108378542062939
142,9,24.88888888888889,821.6666666666666,3.885753375057407,2.7954428906961324,0.6945875203623408
143,121,24.826446280991735,983.4793388429752,12.570171731185038,12.334773865743578,0.1926206517130221
144,61,25.131147540983605,523.8360655737705,10.95497742079121,7.274793962340235,0.747676720622424
145,8,24.125,747.875,3.4641016151377544,2.7386127875258306,0.6123724356957945
146,76,26.19736842105263,376.57894736842104,10.46201651765003,9.25271270379005,0.4667106573746811
147,87,25.620689655172413,667.5747126436781,10.664970308951503,10.392545707119504,0.22457793363581902
148,45,26.266666666666666,509.2,8.50504641455266,6.813203434645151,0.5985603064719609
149,95,26.2,680.7263157894737,13.449024088823112,9.029835761725703,0.7410843178573773
150,34,25.61764705882353,864.6470588235294,7.01922992882203,6.253328204122538,0.454228492698287
151,124,26.524193548387096,539.9032258064516,21.726745550830593,7.512288592876185,0.9383221521364938
152,41,26.121951219512194,695.5365853658536,10.189358791035968,5.320511432843137,0.8528453906974175
153,26,26.0,870.0,6.373020054525532,5.320497374089411,0.5504818825631803
154,93,26.849462365591396,912.7741935483871,11.201982432646039,10.678265753121462,0.30218954691623257
155,69,26.942028985507246,946.8260869565217,9.99732373718441,8.835527181113715,0.4678852138677505
156,6,26.5,403.5,3.9999999999999996,1.632993161855452,0.9128709291752768
157,7,27.714285714285715,586.0,3.0237157840738176,2.7994168488950604,0.3779644730092273
158,33,26.87878787878788,817.5757575757576,7.656129472328754,5.599982713201428,0.6819081342566133
