Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,152,3.486842105263158,13.868421052631579,20.963237799458284,11.033429511286961,0.8502848555205065
2,16,0.875,158.5,6.324555320336759,3.122498999199199,0.8696263565463043
3,5,0.8,264.4,3.098386676965933,1.7888543819998317,0.816496580927726
4,14,0.9285714285714286,471.14285714285717,5.449353665897314,3.1458514520977277,0.8165399631383786
5,5,0.8,526.4,3.098386676965933,1.7888543819998317,0.816496580927726
6,19,1.1578947368421053,538.7368421052631,6.409971260585169,3.8299479272508137,0.8018700616774529
7,11,0.9090909090909091,592.6363636363636,4.346129984141888,3.067356324605906,0.7084437526351622
8,10,0.6,768.2,5.0050940849486345,2.6361018949980273,0.8500612866300704
9,35,1.2,1040.4571428571428,11.46307169964725,3.9910649523209014,0.9374324715918549
10,29,1.6896551724137931,33.37931034482759,7.6804318766797826,4.820465507570684,0.7785121892860001
11,27,1.6296296296296295,72.0,7.413521695682995,4.7172360652263725,0.7714403502487723
12,22,1.6363636363636365,189.54545454545453,6.558608560013678,4.297936372528151,0.7553581183345667
13,11,1.0909090909090908,350.0,4.596473335205269,3.0472374405751212,0.7486626258930313
14,4,0.5,399.5,2.0,2.0,0.0
15,34,1.411764705882353,571.0,9.893551078413477,4.351351060919278,0.8980874600910819
16,10,1.5,146.0,4.381780460041329,2.6832815729997477,0.7905694150420949
17,48,2.0625,415.1041666666667,10.299192693738677,6.193317803309902,0.798993151554012
18,30,2.3333333333333335,477.8,6.317486299531702,6.050200195926147,0.2877982277471246
19,36,1.8888888888888888,747.7222222222222,9.078824692214516,5.22053201826356,0.8181373205172997
20,38,1.5263157894736843,796.3421052631579,10.674075427311047,4.562021066341937,0.9040661193178269
21,27,1.3333333333333333,809.3333333333334,9.009401110580768,3.8510637009358866,0.9040392432463716
22,11,1.6363636363636365,879.9090909090909,4.346129984141888,3.067356324605906,0.7084437526351622
23,34,1.8823529411764706,927.9705882352941,8.23789541775264,5.326572369152334,0.7628344616561008
24,34,1.9705882352941178,949.8823529411765,8.139132618709993,5.301647045166398,0.7587539011375112
25,40,2.175,998.55,8.427945721373026,6.069574195739772,0.6937951161998516
26,206,5.839805825242719,1010.4708737864078,20.25418927481231,14.420318665291026,0.7022127094544663
27,30,1.7,1052.8,7.617315327643641,5.075743676143617,0.7456454879946991
28,40,2.4,431.025,7.725283166331186,6.910137480542627,0.44710117848980274
29,80,2.15,630.35,17.40732550446686,5.955251361742634,0.9396592575091447
30,18,2.7777777777777777,642.5,5.258737584977436,4.268749491621899,0.5840132092439594
31,31,2.032258064516129,654.0967741935484,7.1485045820907365,5.5958050506523005,0.6222811824824879
32,36,1.9444444444444444,709.0277777777778,8.619048667484007,5.485865120190698,0.7712919590000323
33,45,2.7777777777777777,720.5777777777778,9.085882616737273,6.326649204854906,0.717734944887294
34,73,2.232876712328767,778.5890410958904,15.44094013771184,6.084502095450733,0.9190890142804696
35,22,1.5,828.5,6.559966576803562,4.162988695019062,0.7728365157495385
36,28,2.3214285714285716,844.6071428571429,6.235318665498381,5.793943452565292,0.36954285566068557
37,69,2.4347826086956523,918.8985507246376,13.407091809347015,6.777182930716839,0.8628310610731337
38,42,2.9761904761904763,231.92857142857142,8.555433748455236,6.222045517990636,0.6863594985466906
39,41,2.6097560975609757,249.90243902439025,8.041746233951152,6.54141902333837,0.581659100349042
