Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,30,1.0666666666666667,422.7,11.691828502436408,3.4141912402750916,0.9564136881398806
2,10,0.4,649.5,6.0,1.959591794226542,0.9451631252505217
3,15,0.8666666666666667,655.9333333333333,6.183033392292804,3.0683126493622814,0.8681813025685599
4,16,0.75,682.4375,7.572670594337519,2.755387462709346,0.9314538791444467
5,83,2.8795180722891565,548.5421686746988,15.716365161271725,8.16768414298262,0.854353111873267
6,32,2.5,660.96875,8.673300042757996,5.409088774303316,0.7817050629830931
7,140,3.2714285714285714,727.3714285714286,21.893700216674286,9.775759953023135,0.8947785547700906
8,88,1.9431818181818181,493.25,21.601235328677948,5.474608937529445,0.9673512069075364
9,44,2.1818181818181817,592.0,9.730915469820538,5.912882265121704,0.7942134665940295
10,97,2.1752577319587627,635.4536082474227,20.059667694005206,6.454546623630232,0.9468187557191937
11,37,3.2432432432432434,711.6756756756756,8.935102941558467,5.354382679186987,0.8005600877890424
12,189,5.5132275132275135,749.2645502645503,25.01479511774821,13.54884861151183,0.8406148086201597
13,119,3.327731092436975,616.8067226890756,17.47875687217742,9.338203664594959,0.8453200978907943
14,43,1.697674418604651,674.6976744186046,10.877576525854089,5.109045106884188,0.882833555897426
15,114,3.3157894736842106,517.6052631578947,18.12758119198101,9.657487755599707,0.8462720177541291
16,88,3.647727272727273,572.4659090909091,12.21040064720554,9.243778358916448,0.6533669516013207
17,44,2.4545454545454546,582.3409090909091,9.977243285964484,6.001383164217318,0.7988674168183174
18,46,5.782608695652174,561.0217391304348,12.555826454135087,5.126711336089129,0.9128418389145229
19,118,5.245762711864407,427.5593220338983,16.104500893681646,9.895829479290223,0.7889355050107095
20,77,5.857142857142857,600.4025974025974,11.167691682095514,8.883030548726797,0.6060556322980609
21,63,8.317460317460318,552.1746031746031,11.136915077780444,7.41270601614387,0.7463106508487882
22,48,6.291666666666667,607.6875,8.775686734169449,7.004549324018727,0.6024233046703927
23,39,6.6923076923076925,628.2820512820513,8.159944030708127,6.073226816232405,0.667875405200801
24,144,7.847222222222222,414.77777777777777,17.29463509029548,11.083461912133671,0.7676567103255859
25,537,11.743016759776536,694.8994413407821,34.454608389361006,21.624449799316352,0.7785187019698396
26,34,8.382352941176471,637.0294117647059,7.034047888834798,6.130333908278609,0.49035478137312377
27,162,10.191358024691358,488.58641975308643,17.497870515000784,12.334159592038766,0.7093117703771954
28,131,9.19083969465649,590.2519083969465,16.40121642905946,10.381894671220792,0.7741555493120432
29,69,10.753623188405797,389.8985507246377,10.008877308654748,8.945379395722886,0.4485763103689413
30,63,10.857142857142858,575.4761904761905,10.625262738527514,8.045896146389365,0.6531343043271323
31,77,11.337662337662337,504.16883116883116,11.253638803761788,8.751102221746045,0.628729317926904
32,199,11.844221105527637,739.8241206030151,18.403337898032547,14.898375159118693,0.587054457163636
33,35,11.857142857142858,675.0,7.378328758002025,6.092573217640448,0.5640525122129757
34,84,12.011904761904763,727.0119047619048,14.079123301233711,7.871736029094332,0.8290955260650775
35,43,11.720930232558139,629.8372093023256,10.00680973938311,5.702565062631562,0.8217359431632741
36,65,13.446153846153846,543.8923076923077,10.788739363567919,7.677263903990078,0.7025851118007436
37,49,13.877551020408163,376.734693877551,8.442857660934756,7.417919280064897,0.477553067930017
38,146,14.561643835616438,428.458904109589,17.547338176230557,10.92203153296251,0.7826735765397662
39,84,14.345238095238095,602.0833333333334,13.077621319880079,8.679782969936591,0.7479876275880082
40,40,14.65,559.225,7.455227745182327,6.960573199634041,0.3581867163231731
41,73,14.520547945205479,581.6849315068494,11.400735852787655,8.22896392463743,0.6921096757473547
42,78,14.435897435897436,621.9615384615385,12.403891280123199,8.375955489065241,0.7375721143255243
43,120,16.425,511.9,16.17685692176856,9.982950472311709,0.786874456591098
44,57,15.912280701754385,551.4912280701755,9.722041098507852,7.752058631846551,0.6034914655660857
45,58,14.120689655172415,568.4655172413793,13.887510450417501,5.882950838181084,0.9058425651281945
46,225,21.41777777777778,472.1333333333333,22.81526773966196,13.666985811707592,0.800728025468079
47,154,18.11038961038961,524.6948051948052,20.10877085898631,12.64002533999703,0.7777427582609753
48,69,19.44927536231884,609.5652173913044,12.183611731003444,7.36430533939655,0.7966479858941329
49,34,18.029411764705884,628.6470588235294,8.22930617525813,5.261498281337348,0.7689066124676763
50,99,18.2020202020202,681.8686868686868,13.488777944704767,9.576525640159488,0.7042395475435653
51,141,19.886524822695037,721.9574468085107,17.736460155031054,10.672028991135026,0.7987221343247939
52,86,18.36046511627907,746.1976744186046,13.632411165086875,8.56777040920865,0.7778214395811246
53,39,19.076923076923077,674.2820512820513,9.20017083357819,5.522875680139498,0.7997738409881131
54,48,19.854166666666668,534.1875,8.856980408349322,6.975035503016346,0.6162910735406111
55,277,18.898916967509024,661.4007220216606,22.420430991072475,18.421641687027346,0.5699991275795062
56,49,19.428571428571427,563.0,9.474295722673876,6.739539600648641,0.7028380160890223
57,66,20.181818181818183,618.4090909090909,11.51769848713679,7.443704538862769,0.7630969524386186
58,135,20.77777777777778,496.0444444444444,16.438755834909475,12.540793600529986,0.6465404230986779
59,66,22.106060606060606,731.2727272727273,11.981241566368997,7.896360777084841,0.7520900931432313
60,41,21.804878048780488,540.0243902439024,8.262752838892347,6.5059778942886926,0.6164599810332548
61,10,22.0,582.8,3.919183588453085,3.0983866769659336,0.6123724356957945
62,234,22.427350427350426,642.7905982905983,19.281831052221776,15.703644350027766,0.5802659879386673
63,105,22.914285714285715,376.8,13.12563881660888,10.550019515544944,0.5949376011643208
64,131,20.251908396946565,713.4732824427481,18.68781814624838,9.970862327434057,0.8457693026888555
65,60,23.6,604.2166666666667,9.956386250956571,7.743336600629719,0.6286039061529102
66,417,20.213429256594726,405.1606714628297,29.387392955528355,22.493205493747897,0.64355100441317
67,47,25.53191489361702,563.3191489361702,8.677948659050005,7.209950320312034,0.5565176473902442
68,132,24.189393939393938,547.9015151515151,13.983253729318605,12.64360383704526,0.4271175102025074
69,205,23.91219512195122,436.42439024390245,22.446657457659683,13.070580000231098,0.8129774575037637
70,33,25.606060606060606,570.5151515151515,6.683175152528593,6.227991553292183,0.36273812505500624
71,78,26.0,589.8076923076923,11.888677296638468,8.437762812989398,0.7044727881491403
72,115,27.208695652173912,385.1391304347826,13.103867501272164,11.41526018169185,0.4910405395029409
73,119,29.747899159663866,519.90756302521,15.731358657553933,10.76452347389197,0.7292271563969123
74,72,27.61111111111111,615.0416666666666,10.299031721645273,8.977389700990926,0.49008761713752697
75,56,26.946428571428573,739.375,10.043778126593306,7.189140799397506,0.6983253090989673
76,12,28.5,632.5,3.8297084310253524,3.8297084310253524,0.0
77,87,29.20689655172414,746.0574712643678,13.299330416522535,8.50418125897039,0.7688374113234986
78,102,29.42156862745098,680.5490196078431,13.686223222411746,9.669105436515693,0.7077284520339808
79,70,30.057142857142857,406.0857142857143,11.457418366736487,7.781887203705929,0.7339525424476678
80,42,31.214285714285715,447.1666666666667,11.643918295438356,4.976327755581417,0.904074117170286
81,169,29.98224852071006,507.49112426035504,17.5924971370647,12.415422368821444,0.7084882836379414
82,167,30.263473053892216,535.3413173652694,16.042180301679682,13.569410137709424,0.533407784940079
83,29,30.17241379310345,621.551724137931,7.176860772869316,5.353867217190859,0.6659570131427124
84,53,31.62264150943396,566.188679245283,9.721623651680988,6.982496152107857,0.6957914978941444
