Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,14,0.9285714285714286,321.14285714285717,5.449353665897314,3.1458514520977277,0.8165399631383786
2,19,1.4210526315789473,160.89473684210526,5.544698233777089,4.2956952169149805,0.6322808964466018
3,39,1.7435897435897436,197.69230769230768,9.6892525044391,5.239187855934379,0.8412016288810599
4,24,1.7083333333333333,225.70833333333334,6.165086667499928,4.960122729663627,0.5938844246982014
5,34,1.9411764705882353,235.47058823529412,8.41371281353982,5.220907928497708,0.7841877190064227
6,40,1.7,253.65,10.429411665151088,4.962597335953261,0.8795388072995735
7,43,1.558139534883721,268.90697674418607,14.362748398167868,4.218766610296026,0.9558885025475475
8,18,1.3333333333333333,357.27777777777777,5.679832903096652,4.143862565087404,0.6839010975253055
9,32,2.21875,128.9375,7.738542700625766,5.271321643629012,0.7321182487771324
10,19,1.8421052631578947,313.05263157894734,4.941766144970738,4.896717199837056,0.1347175576035976
11,18,2.2777777777777777,165.88888888888889,5.076445469458138,4.461918168377471,0.4769224904060803
12,131,5.557251908396947,184.06870229007635,22.248157126064154,10.99645735108705,0.8693120010899263
13,25,2.12,245.92,6.324353075174869,5.058632046366505,0.6001792468561841
14,27,2.5185185185185186,407.1111111111111,6.107372948800249,5.575802222479567,0.40804356301730593
15,77,3.3896103896103895,153.35064935064935,11.32595147359076,8.750631800034203,0.6348714223356631
16,52,2.8846153846153846,207.71153846153845,11.077940956330215,6.155379080420871,0.8314210627521392
17,114,3.745614035087719,391.1578947368421,15.784036524545698,9.460448137236169,0.8004735279298238
18,106,3.792452830188679,140.11320754716982,14.41326415083676,9.419237690031784,0.7569163582741931
19,8,4.875,281.875,3.4641016151377544,2.7386127875258306,0.6123724356957945
20,33,4.666666666666667,308.57575757575756,7.023245561994379,5.976077939810085,0.5253280918441942
21,24,5.666666666666667,338.375,6.961741303821201,4.49144151777119,0.7640469492666265
22,23,5.086956521739131,360.2173913043478,5.733826014124253,5.0375140067593245,0.4776307722564946
23,31,5.387096774193548,222.19354838709677,6.899423930487883,5.745778833317252,0.5535873792322897
