Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,27,1.4444444444444444,139.11111111111111,7.811725553869512,4.378866832323127,0.828120228558902
2,21,1.1428571428571428,520.7619047619048,7.081099094071402,3.9587996383824793,0.8291233566029284
3,16,0.8125,637.625,7.055537734061825,2.8994632750269016,0.9116585201513584
4,27,1.2592592592592593,739.2222222222222,8.490661319074585,4.087758280336623,0.8764781259631917
5,23,1.2173913043478262,816.6521739130435,8.155300598722501,3.68535064607861,0.8920704461180189
6,35,1.6571428571428573,42.57142857142857,9.038613436366141,5.048155634606243,0.8294978142607031
7,58,1.9310344827586208,148.5,13.436953677747463,5.551617047585683,0.9106582732046622
8,41,1.4878048780487805,216.9512195121951,11.692091897215708,4.497793315762978,0.9230471670416561
9,33,1.393939393939394,358.1515151515151,9.88731303706015,4.320121153871928,0.8994926880638183
10,19,1.4210526315789473,383.10526315789474,5.544698233777089,4.2956952169149805,0.6322808964466017
11,33,2.212121212121212,438.27272727272725,6.9028689197193165,6.1411007781312215,0.45665336997607503
12,32,1.625,513.15625,8.314185178268936,5.072839423976789,0.7922915379364144
13,55,1.7272727272727273,597.1272727272727,13.703415973962988,5.271177882064948,0.9230576662803227
14,42,1.8333333333333333,730.1428571428571,9.875595854344038,5.82169285134914,0.8077662263634307
15,33,1.7575757575757576,794.030303030303,8.277007312315522,5.290622913708045,0.7690445779128855
16,78,1.8974358974358974,894.0641025641025,18.318512506920484,5.471894803049356,0.954344409148666
17,35,2.0285714285714285,34.6,8.240705579676296,5.358890773714476,0.7596816657305319
18,22,1.5454545454545454,83.77272727272727,6.1418194450405785,4.932305817909199,0.5958858238147157
19,57,2.1578947368421053,160.1578947368421,11.833727414380178,6.275001025053184,0.8478325103512379
20,106,2.5283018867924527,191.06603773584905,19.79371392475851,6.98609638340373,0.9356439940131408
21,51,1.9215686274509804,206.05882352941177,11.52110653152179,5.858839779242786,0.8610436842168224
22,24,1.875,234.33333333333334,6.081140986576509,4.932066489508719,0.5849866175853743
23,27,2.037037037037037,266.77777777777777,6.307833475306942,5.4697060282729835,0.4980834331416218
24,33,1.7575757575757576,527.030303030303,9.196481346450556,4.649864665184773,0.8627601281742658
25,14,1.5714285714285714,556.9285714285714,5.433636164179921,3.467941528267077,0.769840872300275
26,46,2.5434782608695654,669.6739130434783,8.4362967753816,7.292755599998914,0.5027190394840431
27,28,1.8571428571428572,772.3571428571429,6.799991592076637,5.288118378056612,0.6286783602715024
28,32,2.6875,2.71875,7.488531669386796,5.440015481282292,0.687223324580469
29,37,2.027027027027027,113.37837837837837,8.378117523518199,5.7083988407058275,0.7319612738927125
30,34,2.2058823529411766,125.88235294117646,7.440205137494123,5.879389674492754,0.6128248624746102
31,85,3.1882352941176473,275.6235294117647,12.761092896071514,8.889645008359432,0.717439344881221
32,22,3.090909090909091,299.90909090909093,5.502816709244201,4.972652484064487,0.4282593998234224
33,54,2.3333333333333335,330.1296296296296,10.938449881595849,6.400807888279263,0.8109136004996618
34,76,3.0,391.55263157894734,12.170787910938305,8.32473930569867,0.7294881423798194
35,66,2.6363636363636362,405.8030303030303,11.500481588013868,7.566035423023742,0.7531152801902394
36,68,2.838235294117647,421.6029411764706,11.312543222956197,7.935209026820657,0.7127164407154564
